Iteration,phi,lnL
     1,           0.9800010,       -3864.0510000,
     2,           0.9800020,       -3863.9521000,
     3,           0.9800030,       -3863.8550000,
     4,           0.9800040,       -3863.7610000,
     5,           0.9800050,       -3863.6591000,
     6,           0.9800060,       -3863.5670000,
     7,           0.9800070,       -3863.4724000,
     8,           0.9800080,       -3863.3740000,
     9,           0.9800090,       -3863.2763000,
    10,           0.9800100,       -3863.1884000,
    11,           0.9800110,       -3863.0893000,
    12,           0.9800120,       -3862.9924000,
    13,           0.9800130,       -3862.8962000,
    14,           0.9800140,       -3862.8020000,
    15,           0.9800150,       -3862.7072000,
    16,           0.9800160,       -3862.6091000,
    17,           0.9800170,       -3862.5160000,
    18,           0.9800180,       -3862.4160000,
    19,           0.9800190,       -3862.3251000,
    20,           0.9800200,       -3862.2310000,
    21,           0.9800210,       -3862.1293000,
    22,           0.9800220,       -3862.0350000,
    23,           0.9800230,       -3861.9380000,
    24,           0.9800240,       -3861.8422000,
    25,           0.9800250,       -3861.7470000,
    26,           0.9800260,       -3861.6530000,
    27,           0.9800270,       -3861.5551000,
    28,           0.9800280,       -3861.4621000,
    29,           0.9800290,       -3861.3660000,
    30,           0.9800300,       -3861.2690000,
    31,           0.9800310,       -3861.1710000,
    32,           0.9800320,       -3861.0742000,
    33,           0.9800330,       -3860.9810000,
    34,           0.9800340,       -3860.8862000,
    35,           0.9800350,       -3860.7910000,
    36,           0.9800360,       -3860.6921000,
    37,           0.9800370,       -3860.6010000,
    38,           0.9800380,       -3860.5050000,
    39,           0.9800390,       -3860.4040000,
    40,           0.9800400,       -3860.3103000,
    41,           0.9800410,       -3860.2160000,
    42,           0.9800420,       -3860.1230000,
    43,           0.9800430,       -3860.0234000,
    44,           0.9800440,       -3859.9280000,
    45,           0.9800450,       -3859.8290000,
    46,           0.9800460,       -3859.7370000,
    47,           0.9800470,       -3859.6420000,
    48,           0.9800480,       -3859.5424000,
    49,           0.9800490,       -3859.4450000,
    50,           0.9800500,       -3859.3510000,
    51,           0.9800510,       -3859.2570000,
    52,           0.9800520,       -3859.1610000,
    53,           0.9800530,       -3859.0630000,
    54,           0.9800540,       -3858.9631000,
    55,           0.9800550,       -3858.8750000,
    56,           0.9800560,       -3858.7770000,
    57,           0.9800570,       -3858.6791000,
    58,           0.9800580,       -3858.5854000,
    59,           0.9800590,       -3858.4873000,
    60,           0.9800600,       -3858.3940000,
    61,           0.9800610,       -3858.3000000,
    62,           0.9800620,       -3858.2040000,
    63,           0.9800630,       -3858.1064000,
    64,           0.9800640,       -3858.0130000,
    65,           0.9800650,       -3857.9190000,
    66,           0.9800660,       -3857.8151000,
    67,           0.9800670,       -3857.7230000,
    68,           0.9800680,       -3857.6270000,
    69,           0.9800690,       -3857.5310000,
    70,           0.9800700,       -3857.4370000,
    71,           0.9800710,       -3857.3400000,
    72,           0.9800720,       -3857.2420000,
    73,           0.9800730,       -3857.1520000,
    74,           0.9800740,       -3857.0551000,
    75,           0.9800750,       -3856.9560000,
    76,           0.9800760,       -3856.8580000,
    77,           0.9800770,       -3856.7634000,
    78,           0.9800780,       -3856.6700000,
    79,           0.9800790,       -3856.5744000,
    80,           0.9800800,       -3856.4830000,
    81,           0.9800810,       -3856.3784000,
    82,           0.9800820,       -3856.2883000,
