Iteration,phi,lnL
     1,           0.9800010,       -1308.7550000,
     2,           0.9800020,       -1308.7290000,
     3,           0.9800030,       -1308.7040000,
     4,           0.9800040,       -1308.6783000,
     5,           0.9800050,       -1308.6520000,
     6,           0.9800060,       -1308.6284000,
     7,           0.9800070,       -1308.6032000,
     8,           0.9800080,       -1308.5773000,
     9,           0.9800090,       -1308.5520000,
    10,           0.9800100,       -1308.5290000,
    11,           0.9800110,       -1308.5023000,
    12,           0.9800120,       -1308.4770000,
    13,           0.9800130,       -1308.4523000,
    14,           0.9800140,       -1308.4272000,
    15,           0.9800150,       -1308.4030000,
    16,           0.9800160,       -1308.3770000,
    17,           0.9800170,       -1308.3530000,
    18,           0.9800180,       -1308.3264000,
    19,           0.9800190,       -1308.3030000,
    20,           0.9800200,       -1308.2774000,
    21,           0.9800210,       -1308.2510000,
    22,           0.9800220,       -1308.2261000,
    23,           0.9800230,       -1308.2014000,
    24,           0.9800240,       -1308.1762000,
    25,           0.9800250,       -1308.1520000,
    26,           0.9800260,       -1308.1260000,
    27,           0.9800270,       -1308.1000000,
    28,           0.9800280,       -1308.0762000,
    29,           0.9800290,       -1308.0520000,
    30,           0.9800300,       -1308.0253000,
    31,           0.9800310,       -1308.0000000,
    32,           0.9800320,       -1307.9750000,
    33,           0.9800330,       -1307.9500000,
    34,           0.9800340,       -1307.9254000,
    35,           0.9800350,       -1307.9010000,
    36,           0.9800360,       -1307.8740000,
    37,           0.9800370,       -1307.8510000,
    38,           0.9800380,       -1307.8253000,
    39,           0.9800390,       -1307.7994000,
    40,           0.9800400,       -1307.7740000,
    41,           0.9800410,       -1307.7491000,
    42,           0.9800420,       -1307.7250000,
    43,           0.9800430,       -1307.6983000,
    44,           0.9800440,       -1307.6740000,
    45,           0.9800450,       -1307.6484000,
    46,           0.9800460,       -1307.6250000,
    47,           0.9800470,       -1307.6000000,
    48,           0.9800480,       -1307.5731000,
    49,           0.9800490,       -1307.5480000,
    50,           0.9800500,       -1307.5234000,
    51,           0.9800510,       -1307.4984000,
    52,           0.9800520,       -1307.4731000,
    53,           0.9800530,       -1307.4480000,
    54,           0.9800540,       -1307.4220000,
    55,           0.9800550,       -1307.3990000,
    56,           0.9800560,       -1307.3730000,
    57,           0.9800570,       -1307.3470000,
    58,           0.9800580,       -1307.3222000,
    59,           0.9800590,       -1307.2970000,
    60,           0.9800600,       -1307.2723000,
    61,           0.9800610,       -1307.2480000,
    62,           0.9800620,       -1307.2220000,
    63,           0.9800630,       -1307.1960000,
    64,           0.9800640,       -1307.1723000,
    65,           0.9800650,       -1307.1480000,
    66,           0.9800660,       -1307.1210000,
    67,           0.9800670,       -1307.0970000,
    68,           0.9800680,       -1307.0710000,
    69,           0.9800690,       -1307.0460000,
    70,           0.9800700,       -1307.0220000,
    71,           0.9800710,       -1306.9964000,
    72,           0.9800720,       -1306.9700000,
    73,           0.9800730,       -1306.9470000,
    74,           0.9800740,       -1306.9220000,
    75,           0.9800750,       -1306.8960000,
    76,           0.9800760,       -1306.8703000,
    77,           0.9800770,       -1306.8460000,
    78,           0.9800780,       -1306.8203000,
    79,           0.9800790,       -1306.7960000,
    80,           0.9800800,       -1306.7710000,
    81,           0.9800810,       -1306.7440000,
    82,           0.9800820,       -1306.7204000,
    83,           0.9800830,       -1306.6953000,
    84,           0.9800840,       -1306.6691000,
    85,           0.9800850,       -1306.6441000,
    86,           0.9800860,       -1306.6200000,
    87,           0.9800870,       -1306.5950000,
    88,           0.9800880,       -1306.5690000,
    89,           0.9800890,       -1306.5450000,
    90,           0.9800900,       -1306.5190000,
    91,           0.9800910,       -1306.4950000,
    92,           0.9800920,       -1306.4694000,
    93,           0.9800930,       -1306.4433000,
    94,           0.9800940,       -1306.4190000,
    95,           0.9800950,       -1306.3933000,
    96,           0.9800960,       -1306.3690000,
    97,           0.9800970,       -1306.3440000,
    98,           0.9800980,       -1306.3183000,
    99,           0.9800990,       -1306.2930000,
   100,           0.9801000,       -1306.2690000,
   101,           0.9801010,       -1306.2440000,
   102,           0.9801020,       -1306.2180000,
   103,           0.9801030,       -1306.1923000,
   104,           0.9801040,       -1306.1670000,
   105,           0.9801050,       -1306.1430000,
   106,           0.9801060,       -1306.1180000,
   107,           0.9801070,       -1306.0930000,
   108,           0.9801080,       -1306.0670000,
   109,           0.9801090,       -1306.0430000,
   110,           0.9801100,       -1306.0180000,
   111,           0.9801110,       -1305.9920000,
   112,           0.9801120,       -1305.9672000,
   113,           0.9801130,       -1305.9414000,
   114,           0.9801140,       -1305.9172000,
   115,           0.9801150,       -1305.8920000,
   116,           0.9801160,       -1305.8670000,
   117,           0.9801170,       -1305.8410000,
   118,           0.9801180,       -1305.8180000,
   119,           0.9801190,       -1305.7920000,
   120,           0.9801200,       -1305.7661000,
   121,           0.9801210,       -1305.7412000,
   122,           0.9801220,       -1305.7160000,
   123,           0.9801230,       -1305.6920000,
   124,           0.9801240,       -1305.6663000,
   125,           0.9801250,       -1305.6410000,
   126,           0.9801260,       -1305.6150000,
   127,           0.9801270,       -1305.5911000,
   128,           0.9801280,       -1305.5670000,
   129,           0.9801290,       -1305.5401000,
   130,           0.9801300,       -1305.5150000,
   131,           0.9801310,       -1305.4920000,
   132,           0.9801320,       -1305.4650000,
   133,           0.9801330,       -1305.4404000,
   134,           0.9801340,       -1305.4150000,
