Iteration,phi,lnL
     1,           0.9800010,       -2201.3562000,
     2,           0.9800020,       -2201.3100000,
     3,           0.9800030,       -2201.2661000,
     4,           0.9800040,       -2201.2240000,
     5,           0.9800050,       -2201.1791000,
     6,           0.9800060,       -2201.1380000,
     7,           0.9800070,       -2201.0954000,
     8,           0.9800080,       -2201.0510000,
     9,           0.9800090,       -2201.0070000,
    10,           0.9800100,       -2200.9663000,
    11,           0.9800110,       -2200.9204000,
    12,           0.9800120,       -2200.8774000,
    13,           0.9800130,       -2200.8350000,
    14,           0.9800140,       -2200.7910000,
    15,           0.9800150,       -2200.7500000,
    16,           0.9800160,       -2200.7053000,
    17,           0.9800170,       -2200.6623000,
    18,           0.9800180,       -2200.6174000,
    19,           0.9800190,       -2200.5764000,
    20,           0.9800200,       -2200.5332000,
    21,           0.9800210,       -2200.4880000,
    22,           0.9800220,       -2200.4450000,
    23,           0.9800230,       -2200.4020000,
    24,           0.9800240,       -2200.3590000,
    25,           0.9800250,       -2200.3160000,
    26,           0.9800260,       -2200.2722000,
    27,           0.9800270,       -2200.2280000,
    28,           0.9800280,       -2200.1870000,
    29,           0.9800290,       -2200.1430000,
    30,           0.9800300,       -2200.0991000,
    31,           0.9800310,       -2200.0550000,
    32,           0.9800320,       -2200.0112000,
    33,           0.9800330,       -2199.9690000,
    34,           0.9800340,       -2199.9270000,
    35,           0.9800350,       -2199.8840000,
    36,           0.9800360,       -2199.8383000,
    37,           0.9800370,       -2199.7963000,
    38,           0.9800380,       -2199.7534000,
    39,           0.9800390,       -2199.7092000,
    40,           0.9800400,       -2199.6660000,
    41,           0.9800410,       -2199.6213000,
    42,           0.9800420,       -2199.5810000,
    43,           0.9800430,       -2199.5360000,
    44,           0.9800440,       -2199.4930000,
    45,           0.9800450,       -2199.4482000,
    46,           0.9800460,       -2199.4070000,
    47,           0.9800470,       -2199.3640000,
    48,           0.9800480,       -2199.3190000,
    49,           0.9800490,       -2199.2761000,
    50,           0.9800500,       -2199.2340000,
    51,           0.9800510,       -2199.1894000,
    52,           0.9800520,       -2199.1474000,
    53,           0.9800530,       -2199.1040000,
    54,           0.9800540,       -2199.0581000,
    55,           0.9800550,       -2199.0180000,
    56,           0.9800560,       -2198.9753000,
    57,           0.9800570,       -2198.9284000,
    58,           0.9800580,       -2198.8854000,
    59,           0.9800590,       -2198.8420000,
    60,           0.9800600,       -2198.7993000,
    61,           0.9800610,       -2198.7560000,
    62,           0.9800620,       -2198.7120000,
    63,           0.9800630,       -2198.6670000,
    64,           0.9800640,       -2198.6254000,
    65,           0.9800650,       -2198.5840000,
    66,           0.9800660,       -2198.5371000,
    67,           0.9800670,       -2198.4950000,
    68,           0.9800680,       -2198.4510000,
    69,           0.9800690,       -2198.4080000,
    70,           0.9800700,       -2198.3652000,
    71,           0.9800710,       -2198.3210000,
    72,           0.9800720,       -2198.2761000,
    73,           0.9800730,       -2198.2351000,
    74,           0.9800740,       -2198.1921000,
    75,           0.9800750,       -2198.1480000,
    76,           0.9800760,       -2198.1030000,
    77,           0.9800770,       -2198.0600000,
    78,           0.9800780,       -2198.0173000,
    79,           0.9800790,       -2197.9731000,
    80,           0.9800800,       -2197.9310000,
    81,           0.9800810,       -2197.8852000,
    82,           0.9800820,       -2197.8450000,
    83,           0.9800830,       -2197.8010000,
    84,           0.9800840,       -2197.7560000,
    85,           0.9800850,       -2197.7131000,
    86,           0.9800860,       -2197.6701000,
    87,           0.9800870,       -2197.6270000,
    88,           0.9800880,       -2197.5840000,
    89,           0.9800890,       -2197.5410000,
    90,           0.9800900,       -2197.4950000,
    91,           0.9800910,       -2197.4543000,
    92,           0.9800920,       -2197.4101000,
    93,           0.9800930,       -2197.3650000,
    94,           0.9800940,       -2197.3220000,
    95,           0.9800950,       -2197.2790000,
    96,           0.9800960,       -2197.2351000,
    97,           0.9800970,       -2197.1933000,
    98,           0.9800980,       -2197.1490000,
    99,           0.9800990,       -2197.1044000,
   100,           0.9801000,       -2197.0630000,
   101,           0.9801010,       -2197.0192000,
   102,           0.9801020,       -2196.9750000,
   103,           0.9801030,       -2196.9304000,
   104,           0.9801040,       -2196.8872000,
   105,           0.9801050,       -2196.8440000,
   106,           0.9801060,       -2196.8010000,
   107,           0.9801070,       -2196.7570000,
   108,           0.9801080,       -2196.7110000,
   109,           0.9801090,       -2196.6700000,
   110,           0.9801100,       -2196.6264000,
   111,           0.9801110,       -2196.5820000,
   112,           0.9801120,       -2196.5380000,
   113,           0.9801130,       -2196.4943000,
   114,           0.9801140,       -2196.4530000,
   115,           0.9801150,       -2196.4084000,
   116,           0.9801160,       -2196.3650000,
   117,           0.9801170,       -2196.3200000,
   118,           0.9801180,       -2196.2783000,
   119,           0.9801190,       -2196.2341000,
   120,           0.9801200,       -2196.1894000,
   121,           0.9801210,       -2196.1464000,
   122,           0.9801220,       -2196.1020000,
   123,           0.9801230,       -2196.0600000,
   124,           0.9801240,       -2196.0150000,
   125,           0.9801250,       -2195.9702000,
   126,           0.9801260,       -2195.9220000,
   127,           0.9801270,       -2195.8800000,
   128,           0.9801280,       -2195.8350000,
   129,           0.9801290,       -2195.7880000,
   130,           0.9801300,       -2195.7420000,
   131,           0.9801310,       -2195.7000000,
   132,           0.9801320,       -2195.6520000,
   133,           0.9801330,       -2195.6070000,
   134,           0.9801340,       -2195.5610000,
   135,           0.9801350,       -2189.0214000,
   136,           0.9801360,       -2188.9802000,
   137,           0.9801370,       -2188.9340000,
   138,           0.9801380,       -2188.8870000,
   139,           0.9801390,       -2188.8413000,
   140,           0.9801400,       -2188.7990000,
   141,           0.9801410,       -2188.7512000,
   142,           0.9801420,       -2188.7060000,
   143,           0.9801430,       -2188.6610000,
   144,           0.9801440,       -2188.6130000,
   145,           0.9801450,       -2188.5710000,
   146,           0.9801460,       -2188.5251000,
   147,           0.9801470,       -2188.4780000,
   148,           0.9801480,       -2188.4330000,
   149,           0.9801490,       -2188.3900000,
   150,           0.9801500,       -2188.3430000,
   151,           0.9801510,       -2188.2970000,
   152,           0.9801520,       -2188.2504000,
   153,           0.9801530,       -2188.2021000,
   154,           0.9801540,       -2188.1591000,
   155,           0.9801550,       -2188.1154000,
   156,           0.9801560,       -2188.0670000,
   157,           0.9801570,       -2188.0220000,
   158,           0.9801580,       -2187.9790000,
   159,           0.9801590,       -2187.9320000,
   160,           0.9801600,       -2187.8870000,
   161,           0.9801610,       -2187.8400000,
   162,           0.9801620,       -2187.7934000,
   163,           0.9801630,       -2187.7492000,
   164,           0.9801640,       -2187.7050000,
   165,           0.9801650,       -2187.6591000,
   166,           0.9801660,       -2187.6120000,
   167,           0.9801670,       -2187.5700000,
   168,           0.9801680,       -2187.5222000,
   169,           0.9801690,       -2187.4770000,
   170,           0.9801700,       -2187.4320000,
   171,           0.9801710,       -2187.3842000,
   172,           0.9801720,       -2187.3420000,
   173,           0.9801730,       -2187.2950000,
   174,           0.9801740,       -2187.2473000,
   175,           0.9801750,       -2187.2031000,
   176,           0.9801760,       -2187.1600000,
   177,           0.9801770,       -2187.1130000,
   178,           0.9801780,       -2187.0664000,
   179,           0.9801790,       -2187.0220000,
   180,           0.9801800,       -2186.9741000,
