Iteration,phi,lnL
     1,           0.9800010,        -881.9548000,
     2,           0.9800020,        -881.9321200,
     3,           0.9800030,        -881.9099000,
     4,           0.9800040,        -881.8881000,
     5,           0.9800050,        -881.8651100,
     6,           0.9800060,        -881.8443000,
     7,           0.9800070,        -881.8223200,
     8,           0.9800080,        -881.7995000,
     9,           0.9800090,        -881.7773000,
    10,           0.9800100,        -881.7567100,
    11,           0.9800110,        -881.7336000,
    12,           0.9800120,        -881.7117300,
    13,           0.9800130,        -881.6897000,
    14,           0.9800140,        -881.6674100,
    15,           0.9800150,        -881.6463000,
    16,           0.9800160,        -881.6239000,
    17,           0.9800170,        -881.6016200,
    18,           0.9800180,        -881.5792000,
    19,           0.9800190,        -881.5583000,
    20,           0.9800200,        -881.5363000,
    21,           0.9800210,        -881.5132400,
    22,           0.9800220,        -881.4911400,
    23,           0.9800230,        -881.4691100,
    24,           0.9800240,        -881.4479000,
    25,           0.9800250,        -881.4260200,
    26,           0.9800260,        -881.4034400,
    27,           0.9800270,        -881.3807300,
    28,           0.9800280,        -881.3597000,
    29,           0.9800290,        -881.3378200,
    30,           0.9800300,        -881.3153000,
    31,           0.9800310,        -881.2927200,
    32,           0.9800320,        -881.2709000,
    33,           0.9800330,        -881.2492000,
    34,           0.9800340,        -881.2272000,
    35,           0.9800350,        -881.2054400,
    36,           0.9800360,        -881.1821200,
    37,           0.9800370,        -881.1616000,
    38,           0.9800380,        -881.1393000,
    39,           0.9800390,        -881.1166300,
    40,           0.9800400,        -881.0945000,
    41,           0.9800410,        -881.0726300,
    42,           0.9800420,        -881.0511000,
    43,           0.9800430,        -881.0287000,
    44,           0.9800440,        -881.0067000,
    45,           0.9800450,        -880.9844000,
    46,           0.9800460,        -880.9632000,
    47,           0.9800470,        -880.9413000,
    48,           0.9800480,        -880.9183300,
    49,           0.9800490,        -880.8962000,
    50,           0.9800500,        -880.8743200,
    51,           0.9800510,        -880.8525300,
    52,           0.9800520,        -880.8304400,
    53,           0.9800530,        -880.8084100,
    54,           0.9800540,        -880.7854000,
    55,           0.9800550,        -880.7650100,
    56,           0.9800560,        -880.7426100,
    57,           0.9800570,        -880.7198400,
    58,           0.9800580,        -880.6981000,
    59,           0.9800590,        -880.6757000,
    60,           0.9800600,        -880.6542000,
    61,           0.9800610,        -880.6321000,
    62,           0.9800620,        -880.6101000,
    63,           0.9800630,        -880.5874000,
    64,           0.9800640,        -880.5663000,
    65,           0.9800650,        -880.5446000,
    66,           0.9800660,        -880.5214200,
    67,           0.9800670,        -880.4996000,
    68,           0.9800680,        -880.4772000,
    69,           0.9800690,        -880.4556200,
    70,           0.9800700,        -880.4340200,
    71,           0.9800710,        -880.4118000,
    72,           0.9800720,        -880.3890000,
    73,           0.9800730,        -880.3679000,
    74,           0.9800740,        -880.3460000,
    75,           0.9800750,        -880.3235000,
    76,           0.9800760,        -880.3010000,
    77,           0.9800770,        -880.2791000,
    78,           0.9800780,        -880.2575000,
    79,           0.9800790,        -880.2354100,
    80,           0.9800800,        -880.2137400,
    81,           0.9800810,        -880.1904000,
    82,           0.9800820,        -880.1697300,
    83,           0.9800830,        -880.1475200,
    84,           0.9800840,        -880.1247000,
    85,           0.9800850,        -880.1028400,
    86,           0.9800860,        -880.0805000,
    87,           0.9800870,        -880.0593000,
    88,           0.9800880,        -880.0367000,
    89,           0.9800890,        -880.0149000,
    90,           0.9800900,        -879.9922400,
    91,           0.9800910,        -879.9714000,
    92,           0.9800920,        -879.9494000,
    93,           0.9800930,        -879.9261000,
    94,           0.9800940,        -879.9044000,
    95,           0.9800950,        -879.8824000,
    96,           0.9800960,        -879.8606000,
    97,           0.9800970,        -879.8387400,
    98,           0.9800980,        -879.8164000,
    99,           0.9800990,        -879.7938000,
   100,           0.9801000,        -879.7728200,
   101,           0.9801010,        -879.7507000,
   102,           0.9801020,        -879.7281000,
   103,           0.9801030,        -879.7059000,
   104,           0.9801040,        -879.6837100,
   105,           0.9801050,        -879.6620400,
   106,           0.9801060,        -879.6402000,
   107,           0.9801070,        -879.6183000,
   108,           0.9801080,        -879.5952100,
   109,           0.9801090,        -879.5746400,
   110,           0.9801100,        -879.5524000,
   111,           0.9801110,        -879.5297000,
   112,           0.9801120,        -879.5074400,
   113,           0.9801130,        -879.4851000,
   114,           0.9801140,        -879.4642000,
   115,           0.9801150,        -879.4417000,
   116,           0.9801160,        -879.4196000,
   117,           0.9801170,        -879.3969000,
   118,           0.9801180,        -879.3762000,
   119,           0.9801190,        -879.3538200,
   120,           0.9801200,        -879.3312000,
   121,           0.9801210,        -879.3091000,
   122,           0.9801220,        -879.2866000,
   123,           0.9801230,        -879.2654000,
   124,           0.9801240,        -879.2435000,
   125,           0.9801250,        -879.2211000,
   126,           0.9801260,        -879.1985000,
   127,           0.9801270,        -879.1773000,
   128,           0.9801280,        -879.1555100,
   129,           0.9801290,        -879.1328100,
   130,           0.9801300,        -879.1105000,
   131,           0.9801310,        -879.0898000,
   132,           0.9801320,        -879.0668300,
   133,           0.9801330,        -879.0450400,
   134,           0.9801340,        -879.0225000,
   135,           0.9801350,        -878.9998100,
   136,           0.9801360,        -878.9792000,
   137,           0.9801370,        -878.9569000,
