Iteration,phi,lnL
     1,           0.9800010,       -2703.7620000,
     2,           0.9800020,       -2703.6940000,
     3,           0.9800030,       -2703.6274000,
     4,           0.9800040,       -2703.5620000,
     5,           0.9800050,       -2703.4950000,
     6,           0.9800060,       -2703.4320000,
     7,           0.9800070,       -2703.3664000,
     8,           0.9800080,       -2703.2993000,
     9,           0.9800090,       -2703.2320000,
    10,           0.9800100,       -2703.1713000,
    11,           0.9800110,       -2703.1030000,
    12,           0.9800120,       -2703.0370000,
    13,           0.9800130,       -2702.9720000,
    14,           0.9800140,       -2702.9050000,
    15,           0.9800150,       -2702.8422000,
    16,           0.9800160,       -2702.7750000,
    17,           0.9800170,       -2702.7092000,
    18,           0.9800180,       -2702.6420000,
    19,           0.9800190,       -2702.5800000,
    20,           0.9800200,       -2702.5134000,
    21,           0.9800210,       -2702.4453000,
    22,           0.9800220,       -2702.3793000,
    23,           0.9800230,       -2702.3134000,
    24,           0.9800240,       -2702.2500000,
    25,           0.9800250,       -2702.1850000,
    26,           0.9800260,       -2702.1180000,
    27,           0.9800270,       -2702.0510000,
    28,           0.9800280,       -2701.9880000,
    29,           0.9800290,       -2701.9220000,
    30,           0.9800300,       -2701.8550000,
    31,           0.9800310,       -2701.7880000,
    32,           0.9800320,       -2701.7220000,
    33,           0.9800330,       -2701.6574000,
    34,           0.9800340,       -2701.5920000,
    35,           0.9800350,       -2701.5270000,
    36,           0.9800360,       -2701.4580000,
    37,           0.9800370,       -2701.3964000,
    38,           0.9800380,       -2701.3310000,
    39,           0.9800390,       -2701.2624000,
    40,           0.9800400,       -2701.1970000,
    41,           0.9800410,       -2701.1311000,
    42,           0.9800420,       -2701.0673000,
    43,           0.9800430,       -2701.0002000,
    44,           0.9800440,       -2700.9350000,
    45,           0.9800450,       -2700.8671000,
    46,           0.9800460,       -2700.8050000,
    47,           0.9800470,       -2700.7392000,
    48,           0.9800480,       -2700.6720000,
    49,           0.9800490,       -2700.6050000,
    50,           0.9800500,       -2700.5400000,
    51,           0.9800510,       -2700.4750000,
    52,           0.9800520,       -2700.4090000,
    53,           0.9800530,       -2700.3440000,
    54,           0.9800540,       -2700.2750000,
    55,           0.9800550,       -2700.2141000,
    56,           0.9800560,       -2700.1472000,
    57,           0.9800570,       -2700.0800000,
    58,           0.9800580,       -2700.0144000,
    59,           0.9800590,       -2699.9480000,
    60,           0.9800600,       -2699.8840000,
    61,           0.9800610,       -2699.8173000,
    62,           0.9800620,       -2699.7520000,
