Iteration,phi,lnL
     1,           0.9800010,        -808.2911000,
     2,           0.9800020,        -808.2760000,
     3,           0.9800030,        -808.2610400,
     4,           0.9800040,        -808.2468000,
     5,           0.9800050,        -808.2316200,
     6,           0.9800060,        -808.2175000,
     7,           0.9800070,        -808.2029000,
     8,           0.9800080,        -808.1879000,
     9,           0.9800090,        -808.1730000,
    10,           0.9800100,        -808.1596000,
    11,           0.9800110,        -808.1438000,
    12,           0.9800120,        -808.1292000,
    13,           0.9800130,        -808.1146200,
    14,           0.9800140,        -808.0999100,
    15,           0.9800150,        -808.0858000,
    16,           0.9800160,        -808.0706100,
    17,           0.9800170,        -808.0560000,
    18,           0.9800180,        -808.0414400,
    19,           0.9800190,        -808.0273000,
    20,           0.9800200,        -808.0130000,
    21,           0.9800210,        -807.9969000,
    22,           0.9800220,        -807.9822300,
    23,           0.9800230,        -807.9679000,
    24,           0.9800240,        -807.9534300,
    25,           0.9800250,        -807.9390000,
    26,           0.9800260,        -807.9242000,
    27,           0.9800270,        -807.9089300,
    28,           0.9800280,        -807.8950000,
    29,           0.9800290,        -807.8803100,
    30,           0.9800300,        -807.8653000,
    31,           0.9800310,        -807.8504000,
    32,           0.9800320,        -807.8356000,
    33,           0.9800330,        -807.8211000,
    34,           0.9800340,        -807.8069400,
    35,           0.9800350,        -807.7922000,
    36,           0.9800360,        -807.7771000,
    37,           0.9800370,        -807.7632400,
    38,           0.9800380,        -807.7483000,
    39,           0.9800390,        -807.7332000,
    40,           0.9800400,        -807.7182000,
    41,           0.9800410,        -807.7037300,
    42,           0.9800420,        -807.6892000,
    43,           0.9800430,        -807.6746200,
    44,           0.9800440,        -807.6600300,
    45,           0.9800450,        -807.6452000,
    46,           0.9800460,        -807.6309000,
    47,           0.9800470,        -807.6165100,
    48,           0.9800480,        -807.6013100,
    49,           0.9800490,        -807.5866000,
    50,           0.9800500,        -807.5718000,
    51,           0.9800510,        -807.5578000,
    52,           0.9800520,        -807.5429000,
    53,           0.9800530,        -807.5280100,
    54,           0.9800540,        -807.5126300,
    55,           0.9800550,        -807.4995100,
    56,           0.9800560,        -807.4843000,
    57,           0.9800570,        -807.4694200,
    58,           0.9800580,        -807.4548300,
    59,           0.9800590,        -807.4400000,
    60,           0.9800600,        -807.4257000,
    61,           0.9800610,        -807.4109400,
    62,           0.9800620,        -807.3966000,
