Iteration,phi,lnL
     1,           0.9800010,       -2514.5231000,
     2,           0.9800020,       -2514.4570000,
     3,           0.9800030,       -2514.3930000,
     4,           0.9800040,       -2514.3281000,
     5,           0.9800050,       -2514.2622000,
     6,           0.9800060,       -2514.2020000,
     7,           0.9800070,       -2514.1380000,
     8,           0.9800080,       -2514.0730000,
     9,           0.9800090,       -2514.0080000,
    10,           0.9800100,       -2513.9484000,
    11,           0.9800110,       -2513.8810000,
    12,           0.9800120,       -2513.8170000,
    13,           0.9800130,       -2513.7540000,
    14,           0.9800140,       -2513.6884000,
    15,           0.9800150,       -2513.6280000,
    16,           0.9800160,       -2513.5620000,
    17,           0.9800170,       -2513.4980000,
    18,           0.9800180,       -2513.4330000,
    19,           0.9800190,       -2513.3730000,
    20,           0.9800200,       -2513.3093000,
    21,           0.9800210,       -2513.2421000,
    22,           0.9800220,       -2513.1772000,
    23,           0.9800230,       -2513.1150000,
    24,           0.9800240,       -2513.0520000,
    25,           0.9800250,       -2512.9880000,
    26,           0.9800260,       -2512.9240000,
    27,           0.9800270,       -2512.8574000,
    28,           0.9800280,       -2512.7970000,
    29,           0.9800290,       -2512.7331000,
    30,           0.9800300,       -2512.6670000,
    31,           0.9800310,       -2512.6030000,
    32,           0.9800320,       -2512.5390000,
    33,           0.9800330,       -2512.4770000,
    34,           0.9800340,       -2512.4121000,
    35,           0.9800350,       -2512.3500000,
    36,           0.9800360,       -2512.2822000,
    37,           0.9800370,       -2512.2220000,
    38,           0.9800380,       -2512.1580000,
    39,           0.9800390,       -2512.0922000,
    40,           0.9800400,       -2512.0280000,
    41,           0.9800410,       -2511.9650000,
    42,           0.9800420,       -2511.9013000,
    43,           0.9800430,       -2511.8370000,
    44,           0.9800440,       -2511.7722000,
    45,           0.9800450,       -2511.7070000,
    46,           0.9800460,       -2511.6474000,
    47,           0.9800470,       -2511.5832000,
    48,           0.9800480,       -2511.5173000,
    49,           0.9800490,       -2511.4520000,
    50,           0.9800500,       -2511.3891000,
    51,           0.9800510,       -2511.3270000,
    52,           0.9800520,       -2511.2630000,
    53,           0.9800530,       -2511.1980000,
    54,           0.9800540,       -2511.1330000,
    55,           0.9800550,       -2511.0730000,
    56,           0.9800560,       -2511.0080000,
    57,           0.9800570,       -2510.9420000,
    58,           0.9800580,       -2510.8771000,
    59,           0.9800590,       -2510.8134000,
    60,           0.9800600,       -2510.7514000,
    61,           0.9800610,       -2510.6872000,
    62,           0.9800620,       -2510.6242000,
    63,           0.9800630,       -2510.5580000,
    64,           0.9800640,       -2510.4970000,
    65,           0.9800650,       -2510.4333000,
    66,           0.9800660,       -2510.3662000,
    67,           0.9800670,       -2510.3024000,
    68,           0.9800680,       -2510.2382000,
    69,           0.9800690,       -2510.1760000,
    70,           0.9800700,       -2510.1130000,
    71,           0.9800710,       -2510.0473000,
    72,           0.9800720,       -2509.9830000,
    73,           0.9800730,       -2509.9213000,
    74,           0.9800740,       -2509.8590000,
    75,           0.9800750,       -2509.7922000,
    76,           0.9800760,       -2509.7280000,
    77,           0.9800770,       -2509.6650000,
    78,           0.9800780,       -2509.6022000,
    79,           0.9800790,       -2509.5371000,
    80,           0.9800800,       -2509.4743000,
    81,           0.9800810,       -2509.4070000,
    82,           0.9800820,       -2509.3470000,
    83,           0.9800830,       -2509.2840000,
    84,           0.9800840,       -2509.2170000,
    85,           0.9800850,       -2509.1540000,
    86,           0.9800860,       -2509.0890000,
    87,           0.9800870,       -2509.0270000,
    88,           0.9800880,       -2508.9621000,
    89,           0.9800890,       -2508.8991000,
    90,           0.9800900,       -2508.8330000,
    91,           0.9800910,       -2508.7734000,
    92,           0.9800920,       -2508.7094000,
    93,           0.9800930,       -2508.6420000,
    94,           0.9800940,       -2508.5800000,
    95,           0.9800950,       -2508.5150000,
    96,           0.9800960,       -2508.4510000,
    97,           0.9800970,       -2508.3880000,
    98,           0.9800980,       -2508.3242000,
    99,           0.9800990,       -2508.2580000,
   100,           0.9801000,       -2508.1980000,
   101,           0.9801010,       -2508.1330000,
   102,           0.9801020,       -2508.0680000,
   103,           0.9801030,       -2508.0024000,
   104,           0.9801040,       -2507.9392000,
   105,           0.9801050,       -2507.8764000,
   106,           0.9801060,       -2507.8142000,
   107,           0.9801070,       -2507.7502000,
   108,           0.9801080,       -2507.6821000,
   109,           0.9801090,       -2507.6230000,
   110,           0.9801100,       -2507.5590000,
   111,           0.9801110,       -2507.4940000,
   112,           0.9801120,       -2507.4290000,
   113,           0.9801130,       -2507.3654000,
   114,           0.9801140,       -2507.3032000,
   115,           0.9801150,       -2507.2382000,
   116,           0.9801160,       -2507.1740000,
   117,           0.9801170,       -2507.1080000,
   118,           0.9801180,       -2507.0480000,
   119,           0.9801190,       -2506.9840000,
   120,           0.9801200,       -2506.9172000,
   121,           0.9801210,       -2506.8530000,
   122,           0.9801220,       -2506.7900000,
   123,           0.9801230,       -2506.7272000,
   124,           0.9801240,       -2506.6643000,
   125,           0.9801250,       -2506.6000000,
   126,           0.9801260,       -2506.5324000,
   127,           0.9801270,       -2506.4721000,
   128,           0.9801280,       -2506.4090000,
   129,           0.9801290,       -2506.3432000,
   130,           0.9801300,       -2506.2790000,
   131,           0.9801310,       -2506.2194000,
   132,           0.9801320,       -2506.1530000,
   133,           0.9801330,       -2506.0893000,
   134,           0.9801340,       -2506.0240000,
   135,           0.9801350,       -2505.9590000,
   136,           0.9801360,       -2505.8984000,
   137,           0.9801370,       -2505.8352000,
   138,           0.9801380,       -2505.7683000,
   139,           0.9801390,       -2505.7040000,
   140,           0.9801400,       -2505.6433000,
   141,           0.9801410,       -2505.5781000,
   142,           0.9801420,       -2505.5134000,
   143,           0.9801430,       -2505.4511000,
   144,           0.9801440,       -2505.3840000,
   145,           0.9801450,       -2505.3242000,
   146,           0.9801460,       -2505.2600000,
   147,           0.9801470,       -2505.1933000,
   148,           0.9801480,       -2505.1300000,
   149,           0.9801490,       -2505.0690000,
   150,           0.9801500,       -2505.0031000,
   151,           0.9801510,       -2504.9390000,
   152,           0.9801520,       -2504.8750000,
   153,           0.9801530,       -2504.8100000,
   154,           0.9801540,       -2504.7500000,
   155,           0.9801550,       -2504.6860000,
   156,           0.9801560,       -2504.6190000,
   157,           0.9801570,       -2504.5550000,
   158,           0.9801580,       -2504.4950000,
   159,           0.9801590,       -2504.4291000,
   160,           0.9801600,       -2504.3654000,
   161,           0.9801610,       -2504.3010000,
   162,           0.9801620,       -2504.2351000,
   163,           0.9801630,       -2504.1740000,
   164,           0.9801640,       -2504.1110000,
   165,           0.9801650,       -2504.0450000,
   166,           0.9801660,       -2503.9802000,
   167,           0.9801670,       -2503.9210000,
   168,           0.9801680,       -2503.8542000,
   169,           0.9801690,       -2503.7902000,
   170,           0.9801700,       -2503.7270000,
   171,           0.9801710,       -2503.6590000,
   172,           0.9801720,       -2503.6010000,
   173,           0.9801730,       -2503.5341000,
   174,           0.9801740,       -2503.4694000,
   175,           0.9801750,       -2503.4070000,
   176,           0.9801760,       -2503.3464000,
   177,           0.9801770,       -2503.2800000,
   178,           0.9801780,       -2503.2150000,
   179,           0.9801790,       -2503.1511000,
   180,           0.9801800,       -2503.0850000,
   181,           0.9801810,       -2503.0260000,
   182,           0.9801820,       -2502.9614000,
   183,           0.9801830,       -2502.8960000,
   184,           0.9801840,       -2502.8330000,
   185,           0.9801850,       -2502.7710000,
   186,           0.9801860,       -2502.7050000,
   187,           0.9801870,       -2502.6400000,
   188,           0.9801880,       -2502.5773000,
   189,           0.9801890,       -2502.5122000,
   190,           0.9801900,       -2502.4514000,
   191,           0.9801910,       -2502.3864000,
   192,           0.9801920,       -2502.3210000,
   193,           0.9801930,       -2502.2580000,
   194,           0.9801940,       -2502.1970000,
   195,           0.9801950,       -2502.1320000,
   196,           0.9801960,       -2502.0673000,
   197,           0.9801970,       -2502.0030000,
   198,           0.9801980,       -2501.9370000,
   199,           0.9801990,       -2501.8760000,
   200,           0.9802000,       -2501.8130000,
   201,           0.9802010,       -2501.7463000,
   202,           0.9802020,       -2501.6820000,
   203,           0.9802030,       -2501.6232000,
   204,           0.9802040,       -2501.5561000,
   205,           0.9802050,       -2501.4921000,
   206,           0.9802060,       -2501.4284000,
   207,           0.9802070,       -2501.3630000,
   208,           0.9802080,       -2501.3032000,
   209,           0.9802090,       -2501.2370000,
   210,           0.9802100,       -2501.1733000,
   211,           0.9802110,       -2501.1081000,
   212,           0.9802120,       -2501.0490000,
   213,           0.9802130,       -2500.9800000,
   214,           0.9802140,       -2500.9174000,
   215,           0.9802150,       -2500.8540000,
   216,           0.9802160,       -2500.7880000,
   217,           0.9802170,       -2500.7280000,
   218,           0.9802180,       -2500.6650000,
   219,           0.9802190,       -2500.5974000,
   220,           0.9802200,       -2500.5341000,
   221,           0.9802210,       -2500.4730000,
   222,           0.9802220,       -2500.4080000,
   223,           0.9802230,       -2500.3430000,
   224,           0.9802240,       -2500.2792000,
   225,           0.9802250,       -2500.2143000,
   226,           0.9802260,       -2500.1530000,
   227,           0.9802270,       -2500.0910000,
   228,           0.9802280,       -2500.0230000,
   229,           0.9802290,       -2499.9610000,
   230,           0.9802300,       -2499.8991000,
   231,           0.9802310,       -2499.8330000,
   232,           0.9802320,       -2499.7680000,
   233,           0.9802330,       -2499.7043000,
   234,           0.9802340,       -2499.6410000,
   235,           0.9802350,       -2499.5793000,
   236,           0.9802360,       -2499.5160000,
   237,           0.9802370,       -2499.4480000,
   238,           0.9802380,       -2499.3850000,
   239,           0.9802390,       -2499.3240000,
   240,           0.9802400,       -2499.2590000,
   241,           0.9802410,       -2499.1960000,
   242,           0.9802420,       -2499.1310000,
   243,           0.9802430,       -2499.0660000,
   244,           0.9802440,       -2499.0041000,
   245,           0.9802450,       -2498.9414000,
   246,           0.9802460,       -2498.8742000,
   247,           0.9802470,       -2498.8130000,
   248,           0.9802480,       -2498.7500000,
   249,           0.9802490,       -2498.6853000,
   250,           0.9802500,       -2498.6210000,
   251,           0.9802510,       -2498.5563000,
   252,           0.9802520,       -2498.4904000,
   253,           0.9802530,       -2498.4301000,
   254,           0.9802540,       -2498.3640000,
   255,           0.9802550,       -2498.3012000,
   256,           0.9802560,       -2498.2363000,
   257,           0.9802570,       -2498.1740000,
   258,           0.9802580,       -2498.1103000,
   259,           0.9802590,       -2498.0461000,
   260,           0.9802600,       -2497.9812000,
   261,           0.9802610,       -2497.9162000,
   262,           0.9802620,       -2497.8570000,
   263,           0.9802630,       -2497.7900000,
   264,           0.9802640,       -2497.7270000,
   265,           0.9802650,       -2497.6620000,
   266,           0.9802660,       -2497.6010000,
   267,           0.9802670,       -2497.5351000,
   268,           0.9802680,       -2497.4714000,
   269,           0.9802690,       -2497.4064000,
   270,           0.9802700,       -2497.3410000,
   271,           0.9802710,       -2497.2822000,
   272,           0.9802720,       -2497.2153000,
   273,           0.9802730,       -2497.1523000,
   274,           0.9802740,       -2497.0880000,
   275,           0.9802750,       -2497.0260000,
   276,           0.9802760,       -2496.9620000,
   277,           0.9802770,       -2496.8984000,
   278,           0.9802780,       -2496.8330000,
   279,           0.9802790,       -2496.7680000,
   280,           0.9802800,       -2496.7082000,
   281,           0.9802810,       -2496.6411000,
   282,           0.9802820,       -2496.5781000,
   283,           0.9802830,       -2496.5131000,
   284,           0.9802840,       -2496.4510000,
   285,           0.9802850,       -2496.3881000,
   286,           0.9802860,       -2496.3232000,
   287,           0.9802870,       -2496.2580000,
   288,           0.9802880,       -2496.1950000,
   289,           0.9802890,       -2496.1342000,
   290,           0.9802900,       -2496.0690000,
   291,           0.9802910,       -2496.0040000,
   292,           0.9802920,       -2495.9394000,
   293,           0.9802930,       -2495.8784000,
   294,           0.9802940,       -2495.8130000,
   295,           0.9802950,       -2495.7492000,
   296,           0.9802960,       -2495.6833000,
   297,           0.9802970,       -2495.6210000,
   298,           0.9802980,       -2495.5603000,
   299,           0.9802990,       -2495.4950000,
   300,           0.9803000,       -2495.4300000,
   301,           0.9803010,       -2495.3662000,
   302,           0.9803020,       -2495.3032000,
   303,           0.9803030,       -2495.2400000,
   304,           0.9803040,       -2495.1760000,
   305,           0.9803050,       -2495.1090000,
   306,           0.9803060,       -2495.0470000,
   307,           0.9803070,       -2494.9863000,
   308,           0.9803080,       -2494.9200000,
   309,           0.9803090,       -2494.8544000,
   310,           0.9803100,       -2494.7910000,
   311,           0.9803110,       -2494.7290000,
   312,           0.9803120,       -2494.6650000,
   313,           0.9803130,       -2494.6020000,
   314,           0.9803140,       -2494.5350000,
   315,           0.9803150,       -2494.4714000,
   316,           0.9803160,       -2494.4082000,
   317,           0.9803170,       -2494.3461000,
   318,           0.9803180,       -2494.2812000,
   319,           0.9803190,       -2494.2160000,
   320,           0.9803200,       -2494.1560000,
   321,           0.9803210,       -2494.0920000,
   322,           0.9803220,       -2494.0260000,
   323,           0.9803230,       -2493.9621000,
   324,           0.9803240,       -2493.9023000,
   325,           0.9803250,       -2493.8354000,
   326,           0.9803260,       -2493.7720000,
   327,           0.9803270,       -2493.7090000,
   328,           0.9803280,       -2493.6410000,
   329,           0.9803290,       -2493.5822000,
   330,           0.9803300,       -2493.5180000,
   331,           0.9803310,       -2493.4521000,
   332,           0.9803320,       -2493.3874000,
   333,           0.9803330,       -2493.3280000,
   334,           0.9803340,       -2493.2604000,
   335,           0.9803350,       -2493.1970000,
   336,           0.9803360,       -2493.1350000,
   337,           0.9803370,       -2493.0680000,
   338,           0.9803380,       -2493.0090000,
   339,           0.9803390,       -2492.9430000,
   340,           0.9803400,       -2492.8774000,
   341,           0.9803410,       -2492.8130000,
   342,           0.9803420,       -2492.7540000,
   343,           0.9803430,       -2492.6870000,
   344,           0.9803440,       -2492.6240000,
   345,           0.9803450,       -2492.5603000,
   346,           0.9803460,       -2492.4941000,
   347,           0.9803470,       -2492.4350000,
   348,           0.9803480,       -2492.3700000,
   349,           0.9803490,       -2492.3030000,
   350,           0.9803500,       -2492.2390000,
   351,           0.9803510,       -2492.1800000,
   352,           0.9803520,       -2492.1140000,
   353,           0.9803530,       -2492.0493000,
   354,           0.9803540,       -2491.9860000,
   355,           0.9803550,       -2491.9180000,
   356,           0.9803560,       -2491.8600000,
   357,           0.9803570,       -2491.7941000,
