Iteration,phi,lnL
     1,           0.9800010,        -360.3496000,
     2,           0.9800020,        -360.3372000,
     3,           0.9800030,        -360.3249200,
     4,           0.9800040,        -360.3129000,
     5,           0.9800050,        -360.3004000,
     6,           0.9800060,        -360.2889000,
     7,           0.9800070,        -360.2767300,
     8,           0.9800080,        -360.2643100,
     9,           0.9800090,        -360.2520400,
    10,           0.9800100,        -360.2408000,
    11,           0.9800110,        -360.2281400,
    12,           0.9800120,        -360.2161000,
    13,           0.9800130,        -360.2040100,
    14,           0.9800140,        -360.1918000,
    15,           0.9800150,        -360.1801400,
    16,           0.9800160,        -360.1678000,
    17,           0.9800170,        -360.1558000,
    18,           0.9800180,        -360.1433100,
    19,           0.9800190,        -360.1319000,
    20,           0.9800200,        -360.1198000,
    21,           0.9800210,        -360.1072000,
    22,           0.9800220,        -360.0950300,
    23,           0.9800230,        -360.0830000,
    24,           0.9800240,        -360.0712000,
    25,           0.9800250,        -360.0592000,
    26,           0.9800260,        -360.0469000,
    27,           0.9800270,        -360.0345000,
    28,           0.9800280,        -360.0229000,
    29,           0.9800290,        -360.0109000,
    30,           0.9800300,        -359.9984100,
    31,           0.9800310,        -359.9861100,
    32,           0.9800320,        -359.9740200,
    33,           0.9800330,        -359.9622000,
    34,           0.9800340,        -359.9502000,
    35,           0.9800350,        -359.9381100,
    36,           0.9800360,        -359.9255000,
    37,           0.9800370,        -359.9142000,
    38,           0.9800380,        -359.9018200,
    39,           0.9800390,        -359.8894300,
    40,           0.9800400,        -359.8773400,
    41,           0.9800410,        -359.8652000,
    42,           0.9800420,        -359.8534000,
    43,           0.9800430,        -359.8412000,
    44,           0.9800440,        -359.8291300,
    45,           0.9800450,        -359.8167400,
    46,           0.9800460,        -359.8052000,
    47,           0.9800470,        -359.7931200,
    48,           0.9800480,        -359.7807000,
    49,           0.9800490,        -359.7684000,
    50,           0.9800500,        -359.7564000,
    51,           0.9800510,        -359.7444000,
    52,           0.9800520,        -359.7324000,
    53,           0.9800530,        -359.7202000,
    54,           0.9800540,        -359.7076100,
    55,           0.9800550,        -359.6964100,
    56,           0.9800560,        -359.6841400,
    57,           0.9800570,        -359.6717000,
    58,           0.9800580,        -359.6596000,
    59,           0.9800590,        -359.6474000,
    60,           0.9800600,        -359.6357000,
    61,           0.9800610,        -359.6235000,
    62,           0.9800620,        -359.6114100,
    63,           0.9800630,        -359.5990000,
    64,           0.9800640,        -359.5874000,
    65,           0.9800650,        -359.5754300,
    66,           0.9800660,        -359.5627100,
    67,           0.9800670,        -359.5508000,
    68,           0.9800680,        -359.5385000,
    69,           0.9800690,        -359.5267300,
    70,           0.9800700,        -359.5147300,
    71,           0.9800710,        -359.5025000,
    72,           0.9800720,        -359.4901000,
    73,           0.9800730,        -359.4786000,
    74,           0.9800740,        -359.4665000,
    75,           0.9800750,        -359.4540100,
    76,           0.9800760,        -359.4418000,
    77,           0.9800770,        -359.4298400,
    78,           0.9800780,        -359.4178100,
    79,           0.9800790,        -359.4058000,
    80,           0.9800800,        -359.3938200,
    81,           0.9800810,        -359.3811300,
    82,           0.9800820,        -359.3698000,
    83,           0.9800830,        -359.3576000,
    84,           0.9800840,        -359.3451000,
    85,           0.9800850,        -359.3331200,
    86,           0.9800860,        -359.3209000,
    87,           0.9800870,        -359.3091400,
    88,           0.9800880,        -359.2969000,
    89,           0.9800890,        -359.2849100,
    90,           0.9800900,        -359.2724300,
    91,           0.9800910,        -359.2609000,
    92,           0.9800920,        -359.2488000,
    93,           0.9800930,        -359.2361100,
    94,           0.9800940,        -359.2242000,
    95,           0.9800950,        -359.2120300,
    96,           0.9800960,        -359.2001300,
    97,           0.9800970,        -359.1882000,
    98,           0.9800980,        -359.1759000,
    99,           0.9800990,        -359.1635100,
   100,           0.9801000,        -359.1520000,
   101,           0.9801010,        -359.1400000,
   102,           0.9801020,        -359.1275300,
   103,           0.9801030,        -359.1153000,
   104,           0.9801040,        -359.1031400,
   105,           0.9801050,        -359.0913000,
   106,           0.9801060,        -359.0793000,
   107,           0.9801070,        -359.0672000,
   108,           0.9801080,        -359.0546000,
   109,           0.9801090,        -359.0433000,
   110,           0.9801100,        -359.0311000,
   111,           0.9801110,        -359.0186100,
   112,           0.9801120,        -359.0065000,
   113,           0.9801130,        -358.9942000,
   114,           0.9801140,        -358.9826300,
   115,           0.9801150,        -358.9704000,
   116,           0.9801160,        -358.9582200,
   117,           0.9801170,        -358.9458000,
   118,           0.9801180,        -358.9344100,
   119,           0.9801190,        -358.9223000,
   120,           0.9801200,        -358.9097000,
   121,           0.9801210,        -358.8976000,
   122,           0.9801220,        -358.8853400,
   123,           0.9801230,        -358.8737400,
   124,           0.9801240,        -358.8616000,
   125,           0.9801250,        -358.8494000,
   126,           0.9801260,        -358.8369400,
   127,           0.9801270,        -358.8255000,
   128,           0.9801280,        -358.8134000,
   129,           0.9801290,        -358.8010000,
   130,           0.9801300,        -358.7888000,
   131,           0.9801310,        -358.7775000,
   132,           0.9801320,        -358.7647300,
   133,           0.9801330,        -358.7527400,
   134,           0.9801340,        -358.7405000,
   135,           0.9801350,        -358.7280200,
   136,           0.9801360,        -358.7167300,
   137,           0.9801370,        -358.7045000,
   138,           0.9801380,        -358.6920400,
   139,           0.9801390,        -358.6798400,
   140,           0.9801400,        -358.6685100,
   141,           0.9801410,        -358.6561200,
   142,           0.9801420,        -358.6439000,
   143,           0.9801430,        -358.6318300,
