Iteration,phi,lnL
     1,           0.9800010,       -3536.0891000,
     2,           0.9800020,       -3536.0183000,
     3,           0.9800030,       -3535.9510000,
     4,           0.9800040,       -3535.8830000,
     5,           0.9800050,       -3535.8122000,
     6,           0.9800060,       -3535.7473000,
     7,           0.9800070,       -3535.6794000,
     8,           0.9800080,       -3535.6093000,
     9,           0.9800090,       -3535.5410000,
    10,           0.9800100,       -3535.4782000,
    11,           0.9800110,       -3535.4060000,
    12,           0.9800120,       -3535.3390000,
    13,           0.9800130,       -3535.2724000,
    14,           0.9800140,       -3535.2030000,
    15,           0.9800150,       -3535.1380000,
    16,           0.9800160,       -3535.0670000,
    17,           0.9800170,       -3534.9990000,
    18,           0.9800180,       -3534.9300000,
    19,           0.9800190,       -3534.8670000,
    20,           0.9800200,       -3534.7973000,
    21,           0.9800210,       -3534.7240000,
    22,           0.9800220,       -3534.6552000,
    23,           0.9800230,       -3534.5891000,
    24,           0.9800240,       -3534.5231000,
    25,           0.9800250,       -3534.4550000,
    26,           0.9800260,       -3534.3850000,
    27,           0.9800270,       -3534.3173000,
    28,           0.9800280,       -3534.2510000,
    29,           0.9800290,       -3534.1831000,
    30,           0.9800300,       -3534.1140000,
    31,           0.9800310,       -3534.0434000,
    32,           0.9800320,       -3533.9770000,
    33,           0.9800330,       -3533.9062000,
    34,           0.9800340,       -3533.8400000,
    35,           0.9800350,       -3533.7724000,
    36,           0.9800360,       -3533.7030000,
    37,           0.9800370,       -3533.6384000,
    38,           0.9800380,       -3533.5683000,
    39,           0.9800390,       -3533.4992000,
    40,           0.9800400,       -3533.4331000,
    41,           0.9800410,       -3533.3650000,
    42,           0.9800420,       -3533.2970000,
    43,           0.9800430,       -3533.2290000,
    44,           0.9800440,       -3533.1623000,
    45,           0.9800450,       -3533.0913000,
    46,           0.9800460,       -3533.0290000,
    47,           0.9800470,       -3532.9580000,
    48,           0.9800480,       -3532.8870000,
    49,           0.9800490,       -3532.8183000,
    50,           0.9800500,       -3532.7541000,
    51,           0.9800510,       -3532.6870000,
    52,           0.9800520,       -3532.6190000,
    53,           0.9800530,       -3532.5500000,
    54,           0.9800540,       -3532.4802000,
    55,           0.9800550,       -3532.4170000,
    56,           0.9800560,       -3532.3460000,
    57,           0.9800570,       -3532.2800000,
    58,           0.9800580,       -3532.2094000,
    59,           0.9800590,       -3532.1394000,
    60,           0.9800600,       -3532.0734000,
    61,           0.9800610,       -3532.0050000,
    62,           0.9800620,       -3531.9360000,
    63,           0.9800630,       -3531.8680000,
    64,           0.9800640,       -3531.8012000,
    65,           0.9800650,       -3531.7351000,
    66,           0.9800660,       -3531.6640000,
    67,           0.9800670,       -3531.5974000,
    68,           0.9800680,       -3531.5253000,
    69,           0.9800690,       -3531.4582000,
    70,           0.9800700,       -3531.3940000,
    71,           0.9800710,       -3531.3240000,
    72,           0.9800720,       -3531.2540000,
    73,           0.9800730,       -3531.1904000,
    74,           0.9800740,       -3531.1240000,
    75,           0.9800750,       -3531.0510000,
    76,           0.9800760,       -3530.9830000,
    77,           0.9800770,       -3530.9190000,
    78,           0.9800780,       -3530.8491000,
    79,           0.9800790,       -3530.7802000,
    80,           0.9800800,       -3530.7124000,
    81,           0.9800810,       -3530.6411000,
    82,           0.9800820,       -3530.5791000,
    83,           0.9800830,       -3530.5092000,
    84,           0.9800840,       -3530.4400000,
    85,           0.9800850,       -3530.3740000,
    86,           0.9800860,       -3530.3040000,
    87,           0.9800870,       -3530.2400000,
    88,           0.9800880,       -3530.1700000,
    89,           0.9800890,       -3530.1010000,
    90,           0.9800900,       -3530.0350000,
    91,           0.9800910,       -3529.9682000,
    92,           0.9800920,       -3529.9030000,
    93,           0.9800930,       -3529.8280000,
    94,           0.9800940,       -3529.7600000,
    95,           0.9800950,       -3529.6920000,
    96,           0.9800960,       -3529.6220000,
    97,           0.9800970,       -3529.5551000,
    98,           0.9800980,       -3529.4870000,
    99,           0.9800990,       -3529.4182000,
   100,           0.9801000,       -3529.3530000,
   101,           0.9801010,       -3529.2850000,
   102,           0.9801020,       -3529.2150000,
   103,           0.9801030,       -3529.1450000,
   104,           0.9801040,       -3529.0781000,
   105,           0.9801050,       -3529.0124000,
   106,           0.9801060,       -3528.9421000,
   107,           0.9801070,       -3528.8760000,
   108,           0.9801080,       -3528.8061000,
   109,           0.9801090,       -3528.7430000,
   110,           0.9801100,       -3528.6740000,
   111,           0.9801110,       -3528.6030000,
   112,           0.9801120,       -3528.5350000,
   113,           0.9801130,       -3528.4660000,
   114,           0.9801140,       -3528.4011000,
   115,           0.9801150,       -3528.3330000,
   116,           0.9801160,       -3528.2634000,
   117,           0.9801170,       -3528.1950000,
   118,           0.9801180,       -3528.1323000,
   119,           0.9801190,       -3528.0622000,
   120,           0.9801200,       -3527.9902000,
   121,           0.9801210,       -3527.9243000,
   122,           0.9801220,       -3527.8552000,
   123,           0.9801230,       -3527.7890000,
   124,           0.9801240,       -3527.7224000,
   125,           0.9801250,       -3527.6540000,
   126,           0.9801260,       -3527.5830000,
   127,           0.9801270,       -3527.5190000,
   128,           0.9801280,       -3527.4501000,
   129,           0.9801290,       -3527.3813000,
   130,           0.9801300,       -3527.3140000,
   131,           0.9801310,       -3527.2510000,
   132,           0.9801320,       -3527.1784000,
   133,           0.9801330,       -3527.1100000,
   134,           0.9801340,       -3527.0400000,
   135,           0.9801350,       -3526.9704000,
   136,           0.9801360,       -3526.9052000,
   137,           0.9801370,       -3526.8380000,
   138,           0.9801380,       -3526.7660000,
   139,           0.9801390,       -3526.6980000,
   140,           0.9801400,       -3526.6340000,
   141,           0.9801410,       -3526.5644000,
   142,           0.9801420,       -3526.4970000,
   143,           0.9801430,       -3526.4270000,
   144,           0.9801440,       -3526.3580000,
   145,           0.9801450,       -3526.2950000,
   146,           0.9801460,       -3526.2270000,
   147,           0.9801470,       -3526.1560000,
   148,           0.9801480,       -3526.0871000,
   149,           0.9801490,       -3526.0210000,
   150,           0.9801500,       -3525.9540000,
   151,           0.9801510,       -3525.8862000,
   152,           0.9801520,       -3525.8183000,
   153,           0.9801530,       -3525.7473000,
   154,           0.9801540,       -3525.6800000,
   155,           0.9801550,       -3525.6154000,
   156,           0.9801560,       -3525.5430000,
   157,           0.9801570,       -3525.4760000,
   158,           0.9801580,       -3525.4104000,
   159,           0.9801590,       -3525.3420000,
   160,           0.9801600,       -3525.2770000,
   161,           0.9801610,       -3525.2070000,
   162,           0.9801620,       -3525.1350000,
   163,           0.9801630,       -3525.0700000,
   164,           0.9801640,       -3525.0061000,
   165,           0.9801650,       -3524.9353000,
   166,           0.9801660,       -3524.8652000,
   167,           0.9801670,       -3524.8034000,
   168,           0.9801680,       -3524.7290000,
   169,           0.9801690,       -3524.6630000,
   170,           0.9801700,       -3524.5944000,
   171,           0.9801710,       -3524.5240000,
   172,           0.9801720,       -3524.4600000,
   173,           0.9801730,       -3524.3900000,
   174,           0.9801740,       -3524.3180000,
   175,           0.9801750,       -3524.2510000,
   176,           0.9801760,       -3524.1853000,
   177,           0.9801770,       -3524.1162000,
   178,           0.9801780,       -3524.0480000,
   179,           0.9801790,       -3523.9800000,
   180,           0.9801800,       -3523.9082000,
   181,           0.9801810,       -3523.8460000,
   182,           0.9801820,       -3523.7810000,
   183,           0.9801830,       -3523.7070000,
   184,           0.9801840,       -3523.6433000,
   185,           0.9801850,       -3523.5780000,
   186,           0.9801860,       -3523.5060000,
   187,           0.9801870,       -3523.4380000,
   188,           0.9801880,       -3523.3703000,
   189,           0.9801890,       -3523.3002000,
   190,           0.9801900,       -3523.2350000,
   191,           0.9801910,       -3523.1704000,
   192,           0.9801920,       -3523.0970000,
   193,           0.9801930,       -3523.0290000,
   194,           0.9801940,       -3522.9650000,
   195,           0.9801950,       -3522.8952000,
   196,           0.9801960,       -3522.8250000,
   197,           0.9801970,       -3522.7590000,
   198,           0.9801980,       -3522.6920000,
   199,           0.9801990,       -3522.6260000,
   200,           0.9802000,       -3522.5570000,
   201,           0.9802010,       -3522.4870000,
   202,           0.9802020,       -3522.4180000,
   203,           0.9802030,       -3522.3513000,
   204,           0.9802040,       -3522.2850000,
   205,           0.9802050,       -3522.2182000,
   206,           0.9802060,       -3522.1503000,
   207,           0.9802070,       -3522.0780000,
   208,           0.9802080,       -3522.0144000,
   209,           0.9802090,       -3521.9440000,
   210,           0.9802100,       -3521.8750000,
   211,           0.9802110,       -3521.8061000,
   212,           0.9802120,       -3521.7390000,
   213,           0.9802130,       -3521.6690000,
   214,           0.9802140,       -3521.6022000,
   215,           0.9802150,       -3521.5360000,
   216,           0.9802160,       -3521.4631000,
   217,           0.9802170,       -3521.4020000,
   218,           0.9802180,       -3521.3320000,
   219,           0.9802190,       -3521.2622000,
   220,           0.9802200,       -3521.1960000,
   221,           0.9802210,       -3521.1323000,
   222,           0.9802220,       -3521.0600000,
   223,           0.9802230,       -3520.9930000,
   224,           0.9802240,       -3520.9250000,
   225,           0.9802250,       -3520.8560000,
   226,           0.9802260,       -3520.7893000,
   227,           0.9802270,       -3520.7240000,
   228,           0.9802280,       -3520.6503000,
   229,           0.9802290,       -3520.5850000,
   230,           0.9802300,       -3520.5180000,
   231,           0.9802310,       -3520.4500000,
   232,           0.9802320,       -3520.3820000,
   233,           0.9802330,       -3520.3161000,
   234,           0.9802340,       -3520.2441000,
   235,           0.9802350,       -3520.1800000,
   236,           0.9802360,       -3520.1110000,
   237,           0.9802370,       -3520.0420000,
   238,           0.9802380,       -3519.9743000,
   239,           0.9802390,       -3519.9084000,
   240,           0.9802400,       -3512.5861000,
   241,           0.9802410,       -3512.5183000,
   242,           0.9802420,       -3512.4511000,
   243,           0.9802430,       -3512.3811000,
   244,           0.9802440,       -3512.3151000,
   245,           0.9802450,       -3512.2490000,
   246,           0.9802460,       -3512.1801000,
   247,           0.9802470,       -3512.1070000,
   248,           0.9802480,       -3512.0383000,
   249,           0.9802490,       -3511.9704000,
   250,           0.9802500,       -3511.9042000,
   251,           0.9802510,       -3511.8371000,
   252,           0.9802520,       -3511.7650000,
   253,           0.9802530,       -3511.7020000,
   254,           0.9802540,       -3511.6320000,
   255,           0.9802550,       -3511.5660000,
   256,           0.9802560,       -3511.4951000,
   257,           0.9802570,       -3511.4310000,
   258,           0.9802580,       -3511.3603000,
   259,           0.9802590,       -3511.2930000,
   260,           0.9802600,       -3511.2231000,
   261,           0.9802610,       -3511.1552000,
   262,           0.9802620,       -3511.0903000,
   263,           0.9802630,       -3511.0192000,
   264,           0.9802640,       -3510.9520000,
   265,           0.9802650,       -3510.8840000,
   266,           0.9802660,       -3510.8190000,
   267,           0.9802670,       -3510.7480000,
   268,           0.9802680,       -3510.6831000,
   269,           0.9802690,       -3510.6130000,
   270,           0.9802700,       -3510.5441000,
   271,           0.9802710,       -3510.4794000,
   272,           0.9802720,       -3510.4090000,
   273,           0.9802730,       -3510.3400000,
   274,           0.9802740,       -3510.2734000,
   275,           0.9802750,       -3510.2062000,
   276,           0.9802760,       -3510.1391000,
   277,           0.9802770,       -3510.0703000,
   278,           0.9802780,       -3510.0000000,
   279,           0.9802790,       -3509.9313000,
   280,           0.9802800,       -3509.8680000,
   281,           0.9802810,       -3509.7950000,
   282,           0.9802820,       -3509.7263000,
   283,           0.9802830,       -3509.6600000,
   284,           0.9802840,       -3509.5960000,
   285,           0.9802850,       -3509.5251000,
   286,           0.9802860,       -3509.4553000,
   287,           0.9802870,       -3509.3870000,
   288,           0.9802880,       -3509.3181000,
   289,           0.9802890,       -3509.2553000,
   290,           0.9802900,       -3509.1870000,
   291,           0.9802910,       -3509.1171000,
   292,           0.9802920,       -3509.0490000,
   293,           0.9802930,       -3508.9824000,
   294,           0.9802940,       -3508.9143000,
   295,           0.9802950,       -3508.8450000,
   296,           0.9802960,       -3508.7734000,
   297,           0.9802970,       -3508.7072000,
   298,           0.9802980,       -3508.6450000,
   299,           0.9802990,       -3508.5734000,
   300,           0.9803000,       -3508.5030000,
   301,           0.9803010,       -3508.4390000,
   302,           0.9803020,       -3508.3720000,
   303,           0.9803030,       -3508.3032000,
   304,           0.9803040,       -3508.2353000,
   305,           0.9803050,       -3508.1633000,
   306,           0.9803060,       -3508.0974000,
   307,           0.9803070,       -3508.0322000,
   308,           0.9803080,       -3507.9620000,
   309,           0.9803090,       -3507.8930000,
   310,           0.9803100,       -3507.8270000,
   311,           0.9803110,       -3507.7600000,
   312,           0.9803120,       -3507.6910000,
   313,           0.9803130,       -3507.6240000,
   314,           0.9803140,       -3507.5490000,
   315,           0.9803150,       -3507.4850000,
   316,           0.9803160,       -3507.4160000,
   317,           0.9803170,       -3507.3491000,
   318,           0.9803180,       -3507.2810000,
   319,           0.9803190,       -3507.2100000,
   320,           0.9803200,       -3507.1460000,
   321,           0.9803210,       -3507.0773000,
   322,           0.9803220,       -3507.0100000,
   323,           0.9803230,       -3506.9404000,
   324,           0.9803240,       -3506.8770000,
   325,           0.9803250,       -3506.8040000,
   326,           0.9803260,       -3506.7370000,
   327,           0.9803270,       -3506.6700000,
   328,           0.9803280,       -3506.5970000,
   329,           0.9803290,       -3506.5344000,
   330,           0.9803300,       -3506.4690000,
   331,           0.9803310,       -3506.3960000,
   332,           0.9803320,       -3506.3270000,
   333,           0.9803330,       -3506.2630000,
   334,           0.9803340,       -3506.1914000,
   335,           0.9803350,       -3506.1274000,
   336,           0.9803360,       -3506.0573000,
   337,           0.9803370,       -3505.9851000,
   338,           0.9803380,       -3505.9260000,
   339,           0.9803390,       -3505.8570000,
   340,           0.9803400,       -3505.7861000,
   341,           0.9803410,       -3505.7170000,
   342,           0.9803420,       -3505.6550000,
   343,           0.9803430,       -3505.5800000,
   344,           0.9803440,       -3505.5141000,
   345,           0.9803450,       -3505.4450000,
   346,           0.9803460,       -3505.3750000,
   347,           0.9803470,       -3505.3132000,
   348,           0.9803480,       -3505.2434000,
   349,           0.9803490,       -3505.1720000,
