Iteration,phi,lnL
     1,           0.9800010,       -7918.1100000,
     2,           0.9800020,       -7917.9013000,
     3,           0.9800030,       -7917.7011000,
     4,           0.9800040,       -7917.5000000,
     5,           0.9800050,       -7917.2924000,
     6,           0.9800060,       -7917.0991000,
     7,           0.9800070,       -7916.8960000,
     8,           0.9800080,       -7916.6850000,
     9,           0.9800090,       -7916.4810000,
    10,           0.9800100,       -7916.2980000,
    11,           0.9800110,       -7916.0860000,
    12,           0.9800120,       -7915.8880000,
    13,           0.9800130,       -7915.6850000,
    14,           0.9800140,       -7915.4824000,
    15,           0.9800150,       -7915.2890000,
    16,           0.9800160,       -7915.0830000,
    17,           0.9800170,       -7914.8862000,
    18,           0.9800180,       -7914.6762000,
    19,           0.9800190,       -7914.4890000,
    20,           0.9800200,       -7914.2851000,
    21,           0.9800210,       -7914.0732000,
    22,           0.9800220,       -7913.8681000,
    23,           0.9800230,       -7913.6690000,
    24,           0.9800240,       -7913.4741000,
    25,           0.9800250,       -7913.2753000,
    26,           0.9800260,       -7913.0710000,
    27,           0.9800270,       -7912.8623000,
    28,           0.9800280,       -7912.6670000,
    29,           0.9800290,       -7912.4720000,
    30,           0.9800300,       -7912.2602000,
    31,           0.9800310,       -7912.0630000,
    32,           0.9800320,       -7911.8574000,
    33,           0.9800330,       -7911.6610000,
    34,           0.9800340,       -7911.4624000,
    35,           0.9800350,       -7911.2573000,
    36,           0.9800360,       -7911.0473000,
    37,           0.9800370,       -7910.8620000,
    38,           0.9800380,       -7910.6520000,
    39,           0.9800390,       -7910.4450000,
    40,           0.9800400,       -7910.2421000,
    41,           0.9800410,       -7910.0424000,
    42,           0.9800420,       -7909.8471000,
    43,           0.9800430,       -7909.6420000,
    44,           0.9800440,       -7909.4472000,
    45,           0.9800450,       -7909.2410000,
    46,           0.9800460,       -7909.0450000,
    47,           0.9800470,       -7908.8480000,
    48,           0.9800480,       -7908.6372000,
    49,           0.9800490,       -7908.4301000,
    50,           0.9800500,       -7908.2363000,
    51,           0.9800510,       -7908.0322000,
    52,           0.9800520,       -7907.8340000,
    53,           0.9800530,       -7907.6280000,
    54,           0.9800540,       -7907.4204000,
    55,           0.9800550,       -7907.2310000,
    56,           0.9800560,       -7907.0340000,
    57,           0.9800570,       -7906.8200000,
    58,           0.9800580,       -7906.6230000,
    59,           0.9800590,       -7906.4150000,
