Iteration,phi,lnL
     1,           0.9800010,       -4008.6450000,
     2,           0.9800020,       -4008.5471000,
     3,           0.9800030,       -4008.4501000,
     4,           0.9800040,       -4008.3550000,
     5,           0.9800050,       -4008.2580000,
     6,           0.9800060,       -4008.1672000,
     7,           0.9800070,       -4008.0710000,
     8,           0.9800080,       -4007.9740000,
     9,           0.9800090,       -4007.8770000,
    10,           0.9800100,       -4007.7871000,
    11,           0.9800110,       -4007.6884000,
    12,           0.9800120,       -4007.5961000,
    13,           0.9800130,       -4007.5000000,
    14,           0.9800140,       -4007.4020000,
    15,           0.9800150,       -4007.3122000,
    16,           0.9800160,       -4007.2130000,
    17,           0.9800170,       -4007.1180000,
    18,           0.9800180,       -4007.0210000,
    19,           0.9800190,       -4006.9320000,
    20,           0.9800200,       -4006.8350000,
    21,           0.9800210,       -4006.7373000,
    22,           0.9800220,       -4006.6420000,
    23,           0.9800230,       -4006.5473000,
    24,           0.9800240,       -4006.4520000,
    25,           0.9800250,       -4006.3601000,
    26,           0.9800260,       -4006.2634000,
    27,           0.9800270,       -4006.1660000,
    28,           0.9800280,       -4006.0750000,
    29,           0.9800290,       -4005.9800000,
    30,           0.9800300,       -4005.8820000,
    31,           0.9800310,       -4005.7863000,
    32,           0.9800320,       -4005.6933000,
    33,           0.9800330,       -4005.6000000,
    34,           0.9800340,       -4005.5031000,
    35,           0.9800350,       -4005.4064000,
    36,           0.9800360,       -4005.3090000,
    37,           0.9800370,       -4005.2180000,
    38,           0.9800380,       -4005.1250000,
    39,           0.9800390,       -4005.0250000,
    40,           0.9800400,       -4004.9300000,
    41,           0.9800410,       -4004.8360000,
    42,           0.9800420,       -4004.7410000,
    43,           0.9800430,       -4004.6472000,
    44,           0.9800440,       -4004.5530000,
    45,           0.9800450,       -4004.4570000,
    46,           0.9800460,       -4004.3632000,
    47,           0.9800470,       -4004.2690000,
    48,           0.9800480,       -4004.1690000,
    49,           0.9800490,       -4004.0730000,
    50,           0.9800500,       -4003.9800000,
    51,           0.9800510,       -4003.8852000,
    52,           0.9800520,       -4003.7932000,
    53,           0.9800530,       -4003.6960000,
    54,           0.9800540,       -4003.5940000,
    55,           0.9800550,       -4003.5060000,
    56,           0.9800560,       -4003.4100000,
    57,           0.9800570,       -4003.3110000,
    58,           0.9800580,       -4003.2180000,
    59,           0.9800590,       -4003.1203000,
    60,           0.9800600,       -4003.0300000,
    61,           0.9800610,       -4002.9340000,
    62,           0.9800620,       -4002.8390000,
    63,           0.9800630,       -4002.7390000,
    64,           0.9800640,       -4002.6464000,
    65,           0.9800650,       -4002.5570000,
    66,           0.9800660,       -4002.4560000,
    67,           0.9800670,       -4002.3610000,
    68,           0.9800680,       -4002.2644000,
    69,           0.9800690,       -4002.1711000,
    70,           0.9800700,       -4002.0800000,
    71,           0.9800710,       -4001.9831000,
    72,           0.9800720,       -4001.8850000,
    73,           0.9800730,       -4001.7940000,
    74,           0.9800740,       -4001.6994000,
    75,           0.9800750,       -4001.6003000,
    76,           0.9800760,       -4001.5060000,
    77,           0.9800770,       -4001.4090000,
    78,           0.9800780,       -4001.3160000,
    79,           0.9800790,       -4001.2241000,
    80,           0.9800800,       -4001.1293000,
    81,           0.9800810,       -4001.0283000,
    82,           0.9800820,       -4000.9390000,
    83,           0.9800830,       -4000.8430000,
    84,           0.9800840,       -4000.7451000,
    85,           0.9800850,       -4000.6520000,
    86,           0.9800860,       -4000.5560000,
    87,           0.9800870,       -4000.4611000,
    88,           0.9800880,       -4000.3640000,
    89,           0.9800890,       -4000.2730000,
    90,           0.9800900,       -4000.1730000,
    91,           0.9800910,       -4000.0852000,
    92,           0.9800920,       -3999.9890000,
    93,           0.9800930,       -3999.8890000,
    94,           0.9800940,       -3999.7944000,
    95,           0.9800950,       -3999.6970000,
    96,           0.9800960,       -3999.6022000,
    97,           0.9800970,       -3999.5061000,
    98,           0.9800980,       -3999.4130000,
    99,           0.9800990,       -3999.3183000,
   100,           0.9801000,       -3999.2280000,
   101,           0.9801010,       -3999.1313000,
   102,           0.9801020,       -3999.0334000,
   103,           0.9801030,       -3998.9372000,
   104,           0.9801040,       -3998.8410000,
   105,           0.9801050,       -3998.7482000,
   106,           0.9801060,       -3998.6550000,
   107,           0.9801070,       -3998.5580000,
   108,           0.9801080,       -3998.4584000,
   109,           0.9801090,       -3998.3720000,
   110,           0.9801100,       -3998.2750000,
   111,           0.9801110,       -3998.1794000,
   112,           0.9801120,       -3998.0830000,
   113,           0.9801130,       -3997.9860000,
   114,           0.9801140,       -3997.8960000,
   115,           0.9801150,       -3997.7990000,
   116,           0.9801160,       -3997.7011000,
   117,           0.9801170,       -3997.6050000,
   118,           0.9801180,       -3997.5183000,
   119,           0.9801190,       -3997.4230000,
   120,           0.9801200,       -3997.3210000,
   121,           0.9801210,       -3997.2250000,
   122,           0.9801220,       -3997.1293000,
   123,           0.9801230,       -3997.0383000,
   124,           0.9801240,       -3996.9423000,
   125,           0.9801250,       -3996.8480000,
   126,           0.9801260,       -3996.7500000,
   127,           0.9801270,       -3996.6572000,
   128,           0.9801280,       -3996.5650000,
   129,           0.9801290,       -3996.4680000,
