Iteration,phi,lnL
     1,           0.9800010,       -6536.8422000,
     2,           0.9800020,       -6536.7021000,
     3,           0.9800030,       -6536.5590000,
     4,           0.9800040,       -6536.4240000,
     5,           0.9800050,       -6536.2730000,
     6,           0.9800060,       -6536.1460000,
     7,           0.9800070,       -6536.0060000,
     8,           0.9800080,       -6535.8603000,
     9,           0.9800090,       -6535.7180000,
    10,           0.9800100,       -6535.5883000,
    11,           0.9800110,       -6535.4433000,
    12,           0.9800120,       -6535.2993000,
    13,           0.9800130,       -6535.1680000,
    14,           0.9800140,       -6535.0230000,
    15,           0.9800150,       -6534.8833000,
    16,           0.9800160,       -6534.7420000,
    17,           0.9800170,       -6534.6040000,
    18,           0.9800180,       -6534.4614000,
    19,           0.9800190,       -6534.3320000,
    20,           0.9800200,       -6534.1874000,
    21,           0.9800210,       -6534.0434000,
    22,           0.9800220,       -6533.9052000,
    23,           0.9800230,       -6533.7612000,
    24,           0.9800240,       -6533.6290000,
    25,           0.9800250,       -6533.4870000,
    26,           0.9800260,       -6533.3452000,
    27,           0.9800270,       -6533.2000000,
    28,           0.9800280,       -6533.0712000,
    29,           0.9800290,       -6532.9300000,
    30,           0.9800300,       -6532.7861000,
    31,           0.9800310,       -6532.6460000,
    32,           0.9800320,       -6532.5043000,
    33,           0.9800330,       -6532.3700000,
    34,           0.9800340,       -6532.2250000,
    35,           0.9800350,       -6532.0893000,
    36,           0.9800360,       -6531.9423000,
    37,           0.9800370,       -6531.8134000,
    38,           0.9800380,       -6531.6743000,
    39,           0.9800390,       -6531.5283000,
    40,           0.9800400,       -6531.3910000,
    41,           0.9800410,       -6531.2490000,
    42,           0.9800420,       -6531.1110000,
    43,           0.9800430,       -6530.9663000,
    44,           0.9800440,       -6530.8330000,
    45,           0.9800450,       -6530.6870000,
    46,           0.9800460,       -6530.5550000,
    47,           0.9800470,       -6530.4130000,
    48,           0.9800480,       -6530.2720000,
    49,           0.9800490,       -6530.1260000,
    50,           0.9800500,       -6529.9892000,
    51,           0.9800510,       -6529.8510000,
    52,           0.9800520,       -6529.7124000,
    53,           0.9800530,       -6529.5700000,
    54,           0.9800540,       -6529.4250000,
    55,           0.9800550,       -6529.2940000,
    56,           0.9800560,       -6529.1513000,
    57,           0.9800570,       -6529.0092000,
    58,           0.9800580,       -6528.8710000,
    59,           0.9800590,       -6528.7304000,
    60,           0.9800600,       -6528.5932000,
    61,           0.9800610,       -6528.4510000,
    62,           0.9800620,       -6528.3164000,
    63,           0.9800630,       -6528.1690000,
    64,           0.9800640,       -6528.0371000,
    65,           0.9800650,       -6527.9010000,
    66,           0.9800660,       -6527.7524000,
    67,           0.9800670,       -6527.6120000,
    68,           0.9800680,       -6527.4690000,
    69,           0.9800690,       -6527.3310000,
    70,           0.9800700,       -6527.1972000,
    71,           0.9800710,       -6527.0551000,
    72,           0.9800720,       -6526.9080000,
    73,           0.9800730,       -6526.7810000,
    74,           0.9800740,       -6526.6410000,
    75,           0.9800750,       -6526.4950000,
    76,           0.9800760,       -6526.3560000,
    77,           0.9800770,       -6526.2172000,
    78,           0.9800780,       -6526.0770000,
    79,           0.9800790,       -6525.9410000,
    80,           0.9800800,       -6525.7990000,
    81,           0.9800810,       -6525.6503000,
    82,           0.9800820,       -6525.5180000,
    83,           0.9800830,       -6525.3790000,
    84,           0.9800840,       -6525.2330000,
    85,           0.9800850,       -6525.0952000,
    86,           0.9800860,       -6524.9550000,
    87,           0.9800870,       -6524.8193000,
    88,           0.9800880,       -6524.6801000,
    89,           0.9800890,       -6524.5380000,
    90,           0.9800900,       -6524.3994000,
    91,           0.9800910,       -6524.2631000,
    92,           0.9800920,       -6524.1230000,
    93,           0.9800930,       -6523.9760000,
    94,           0.9800940,       -6523.8344000,
    95,           0.9800950,       -6523.6953000,
    96,           0.9800960,       -6523.5581000,
    97,           0.9800970,       -6523.4243000,
    98,           0.9800980,       -6523.2822000,
    99,           0.9800990,       -6523.1330000,
   100,           0.9801000,       -6523.0043000,
   101,           0.9801010,       -6522.8670000,
   102,           0.9801020,       -6522.7220000,
   103,           0.9801030,       -6522.5790000,
   104,           0.9801040,       -6522.4404000,
   105,           0.9801050,       -6522.3040000,
   106,           0.9801060,       -6522.1640000,
   107,           0.9801070,       -6522.0224000,
   108,           0.9801080,       -6521.8750000,
   109,           0.9801090,       -6521.7524000,
   110,           0.9801100,       -6521.6093000,
   111,           0.9801110,       -6521.4610000,
   112,           0.9801120,       -6521.3251000,
   113,           0.9801130,       -6521.1800000,
   114,           0.9801140,       -6521.0473000,
   115,           0.9801150,       -6520.9091000,
   116,           0.9801160,       -6520.7680000,
   117,           0.9801170,       -6520.6201000,
   118,           0.9801180,       -6520.4940000,
   119,           0.9801190,       -6520.3491000,
   120,           0.9801200,       -6520.2041000,
   121,           0.9801210,       -6520.0624000,
   122,           0.9801220,       -6519.9223000,
   123,           0.9801230,       -6519.7870000,
   124,           0.9801240,       -6519.6474000,
   125,           0.9801250,       -6519.5024000,
   126,           0.9801260,       -6519.3642000,
   127,           0.9801270,       -6519.2300000,
   128,           0.9801280,       -6519.0932000,
   129,           0.9801290,       -6518.9490000,
   130,           0.9801300,       -6518.8050000,
   131,           0.9801310,       -6518.6770000,
   132,           0.9801320,       -6518.5283000,
   133,           0.9801330,       -6518.3900000,
   134,           0.9801340,       -6518.2520000,
   135,           0.9801350,       -6518.1040000,
   136,           0.9801360,       -6517.9682000,
   137,           0.9801370,       -6517.8291000,
   138,           0.9801380,       -6517.6894000,
   139,           0.9801390,       -6517.5470000,
   140,           0.9801400,       -6517.4200000,
   141,           0.9801410,       -6517.2760000,
   142,           0.9801420,       -6517.1342000,
   143,           0.9801430,       -6516.9930000,
   144,           0.9801440,       -6516.8410000,
   145,           0.9801450,       -6516.7182000,
   146,           0.9801460,       -6509.4200000,
   147,           0.9801470,       -6509.2730000,
   148,           0.9801480,       -6509.1340000,
   149,           0.9801490,       -6509.0014000,
   150,           0.9801500,       -6508.8600000,
   151,           0.9801510,       -6508.7163000,
   152,           0.9801520,       -6508.5740000,
   153,           0.9801530,       -6508.4340000,
   154,           0.9801540,       -6508.3010000,
   155,           0.9801550,       -6508.1610000,
   156,           0.9801560,       -6508.0161000,
   157,           0.9801570,       -6507.8764000,
   158,           0.9801580,       -6507.7430000,
   159,           0.9801590,       -6507.5981000,
   160,           0.9801600,       -6507.4594000,
   161,           0.9801610,       -6507.3220000,
   162,           0.9801620,       -6507.1700000,
   163,           0.9801630,       -6507.0400000,
