Iteration,phi,lnL
     1,           0.9800010,        -710.3315400,
     2,           0.9800020,        -710.3166000,
     3,           0.9800030,        -710.3019400,
     4,           0.9800040,        -710.2877100,
     5,           0.9800050,        -710.2727000,
     6,           0.9800060,        -710.2590300,
     7,           0.9800070,        -710.2446200,
     8,           0.9800080,        -710.2296100,
     9,           0.9800090,        -710.2147000,
    10,           0.9800100,        -710.2016000,
    11,           0.9800110,        -710.1863400,
    12,           0.9800120,        -710.1720000,
    13,           0.9800130,        -710.1575300,
    14,           0.9800140,        -710.1426000,
    15,           0.9800150,        -710.1284000,
    16,           0.9800160,        -710.1137000,
    17,           0.9800170,        -710.0994200,
    18,           0.9800180,        -710.0844000,
    19,           0.9800190,        -710.0708000,
    20,           0.9800200,        -710.0564000,
    21,           0.9800210,        -710.0413000,
    22,           0.9800220,        -710.0267000,
    23,           0.9800230,        -710.0125000,
    24,           0.9800240,        -709.9982000,
    25,           0.9800250,        -709.9837000,
    26,           0.9800260,        -709.9690000,
    27,           0.9800270,        -709.9541000,
    28,           0.9800280,        -709.9404200,
    29,           0.9800290,        -709.9260000,
    30,           0.9800300,        -709.9108200,
    31,           0.9800310,        -709.8964000,
    32,           0.9800320,        -709.8820000,
    33,           0.9800330,        -709.8679000,
    34,           0.9800340,        -709.8535100,
    35,           0.9800350,        -709.8391000,
    36,           0.9800360,        -709.8237300,
    37,           0.9800370,        -709.8101100,
    38,           0.9800380,        -709.7958000,
    39,           0.9800390,        -709.7808000,
    40,           0.9800400,        -709.7665400,
    41,           0.9800410,        -709.7520000,
    42,           0.9800420,        -709.7372000,
    43,           0.9800430,        -709.7228000,
    44,           0.9800440,        -709.7086100,
    45,           0.9800450,        -709.6936000,
    46,           0.9800460,        -709.6800000,
    47,           0.9800470,        -709.6655000,
    48,           0.9800480,        -709.6506000,
    49,           0.9800490,        -709.6358000,
    50,           0.9800500,        -709.6219000,
    51,           0.9800510,        -709.6073000,
    52,           0.9800520,        -709.5929000,
    53,           0.9800530,        -709.5784000,
    54,           0.9800540,        -709.5626200,
    55,           0.9800550,        -709.5493100,
    56,           0.9800560,        -709.5346000,
    57,           0.9800570,        -709.5198300,
    58,           0.9800580,        -709.5055000,
    59,           0.9800590,        -709.4908000,
    60,           0.9800600,        -709.4769200,
    61,           0.9800610,        -709.4623400,
    62,           0.9800620,        -709.4478100,
    63,           0.9800630,        -709.4329200,
