Iteration,phi,lnL
     1,           0.9800010,       -7566.4570000,
     2,           0.9800020,       -7566.2812000,
     3,           0.9800030,       -7566.1120000,
     4,           0.9800040,       -7565.9410000,
     5,           0.9800050,       -7565.7640000,
     6,           0.9800060,       -7565.6054000,
     7,           0.9800070,       -7565.4360000,
     8,           0.9800080,       -7565.2660000,
     9,           0.9800090,       -7565.0883000,
    10,           0.9800100,       -7564.9290000,
    11,           0.9800110,       -7564.7480000,
    12,           0.9800120,       -7564.5751000,
    13,           0.9800130,       -7564.4042000,
    14,           0.9800140,       -7564.2324000,
    15,           0.9800150,       -7564.0712000,
    16,           0.9800160,       -7563.8964000,
    17,           0.9800170,       -7563.7260000,
    18,           0.9800180,       -7563.5493000,
    19,           0.9800190,       -7563.3930000,
    20,           0.9800200,       -7563.2211000,
    21,           0.9800210,       -7563.0522000,
    22,           0.9800220,       -7562.8830000,
    23,           0.9800230,       -7562.7060000,
    24,           0.9800240,       -7562.5410000,
    25,           0.9800250,       -7562.3730000,
    26,           0.9800260,       -7562.2040000,
    27,           0.9800270,       -7562.0250000,
    28,           0.9800280,       -7561.8610000,
    29,           0.9800290,       -7561.6900000,
    30,           0.9800300,       -7561.5102000,
    31,           0.9800310,       -7561.3432000,
    32,           0.9800320,       -7561.1733000,
    33,           0.9800330,       -7561.0020000,
    34,           0.9800340,       -7560.8364000,
    35,           0.9800350,       -7560.6670000,
    36,           0.9800360,       -7560.4850000,
    37,           0.9800370,       -7560.3320000,
    38,           0.9800380,       -7560.1591000,
    39,           0.9800390,       -7559.9843000,
    40,           0.9800400,       -7559.8150000,
    41,           0.9800410,       -7559.6440000,
    42,           0.9800420,       -7559.4800000,
    43,           0.9800430,       -7559.2990000,
    44,           0.9800440,       -7559.1381000,
    45,           0.9800450,       -7558.9730000,
    46,           0.9800460,       -7558.8040000,
    47,           0.9800470,       -7558.6372000,
    48,           0.9800480,       -7558.4580000,
    49,           0.9800490,       -7558.2841000,
    50,           0.9800500,       -7558.1191000,
    51,           0.9800510,       -7557.9490000,
    52,           0.9800520,       -7557.7783000,
    53,           0.9800530,       -7557.6020000,
    54,           0.9800540,       -7557.4233000,
    55,           0.9800550,       -7557.2690000,
    56,           0.9800560,       -7557.1010000,
    57,           0.9800570,       -7556.9290000,
    58,           0.9800580,       -7556.7563000,
    59,           0.9800590,       -7556.5780000,
    60,           0.9800600,       -7556.4170000,
    61,           0.9800610,       -7556.2390000,
    62,           0.9800620,       -7556.0751000,
    63,           0.9800630,       -7555.9070000,
    64,           0.9800640,       -7555.7410000,
    65,           0.9800650,       -7555.5640000,
    66,           0.9800660,       -7555.3891000,
    67,           0.9800670,       -7555.2290000,
    68,           0.9800680,       -7555.0530000,
    69,           0.9800690,       -7554.8860000,
    70,           0.9800700,       -7554.7170000,
    71,           0.9800710,       -7554.5430000,
    72,           0.9800720,       -7554.3700000,
    73,           0.9800730,       -7554.2050000,
    74,           0.9800740,       -7554.0400000,
    75,           0.9800750,       -7553.8681000,
    76,           0.9800760,       -7553.6910000,
    77,           0.9800770,       -7553.5180000,
    78,           0.9800780,       -7553.3500000,
    79,           0.9800790,       -7553.1830000,
    80,           0.9800800,       -7553.0131000,
    81,           0.9800810,       -7552.8340000,
    82,           0.9800820,       -7552.6780000,
    83,           0.9800830,       -7552.5151000,
    84,           0.9800840,       -7552.3344000,
    85,           0.9800850,       -7552.1640000,
    86,           0.9800860,       -7551.9990000,
    87,           0.9800870,       -7538.7000000,
    88,           0.9800880,       -7538.5300000,
    89,           0.9800890,       -7538.3564000,
    90,           0.9800900,       -7538.1850000,
    91,           0.9800910,       -7538.0210000,
    92,           0.9800920,       -7537.8574000,
    93,           0.9800930,       -7537.6740000,
    94,           0.9800940,       -7537.5034000,
    95,           0.9800950,       -7537.3364000,
    96,           0.9800960,       -7537.1684000,
    97,           0.9800970,       -7537.0030000,
    98,           0.9800980,       -7536.8230000,
    99,           0.9800990,       -7536.6550000,
   100,           0.9801000,       -7536.4941000,
   101,           0.9801010,       -7536.3270000,
   102,           0.9801020,       -7536.1550000,
   103,           0.9801030,       -7535.9790000,
   104,           0.9801040,       -7535.8041000,
   105,           0.9801050,       -7535.6440000,
   106,           0.9801060,       -7535.4730000,
   107,           0.9801070,       -7535.2990000,
   108,           0.9801080,       -7535.1270000,
   109,           0.9801090,       -7534.9672000,
   110,           0.9801100,       -7534.7840000,
   111,           0.9801110,       -7534.6130000,
   112,           0.9801120,       -7534.4490000,
   113,           0.9801130,       -7534.2740000,
   114,           0.9801140,       -7534.1130000,
   115,           0.9801150,       -7533.9433000,
   116,           0.9801160,       -7533.7661000,
   117,           0.9801170,       -7533.5930000,
   118,           0.9801180,       -7533.4330000,
   119,           0.9801190,       -7533.2660000,
   120,           0.9801200,       -7533.0850000,
   121,           0.9801210,       -7532.9180000,
   122,           0.9801220,       -7532.7451000,
   123,           0.9801230,       -7532.5761000,
   124,           0.9801240,       -7532.4020000,
