 201
 81494	0.00009
    67	0.00009
 24259	0.00009
 88486	0.00009
  4344	0.00009
 10474	0.00009
 56552	0.00009
   202	0.00009
  5737	0.00014
 30284	0.00014
    11	0.00014
 12640	0.00014
 19057	0.00014
 78620	0.00014
    58	0.00014
  3656	0.00014
172901	0.00014
 22149	0.00014
     2	0.00014
 29957	0.00014
   896	0.00014
 15467	0.00014
  2556	0.00014
 11232	0.00014
 36115	0.00014
   205	0.00014
 73889	0.00014
   235	0.00014
 33263	0.00017
 38917	0.00017
 35031	0.00017
 20254	0.00017
 11599	0.00017
  6206	0.00017
 12123	0.00017
 27007	0.00017
    23	0.00017
 10157	0.00017
  5302	0.00017
 14919	0.00017
 50856	0.00017
 30112	0.00017
 72571	0.00017
 12181	0.00017
 24295	0.00017
 10539	0.00017
 13737	0.00017
 37644	0.00017
  7036	0.00017
 45817	0.00017
  2170	0.00018
  8012	0.00018
  1650	0.00018
  3206	0.00018
 18153	0.00018
    80	0.00018
 60751	0.00018
  1979	0.00018
 12229	0.00018
   262	0.00018
  8948	0.00018
  4212	0.00018
 42514	0.00018
   570	0.00018
 36830	0.00018
 51813	0.00018
 19883	0.00018
  5466	0.00018
116493	0.00018
    14	0.00018
 72907	0.00018
  4953	0.00018
  3586	0.00018
  3978	0.00018
   301	0.00018
 15195	0.00018
    14	0.00018
    20	0.00018
    10	0.00018
  1481	0.00027
  3796	0.00027
  1160	0.00027
  1497	0.00027
 31181	0.00027
  3756	0.00027
 28487	0.00027
  1326	0.00027
     3	0.00027
   133	0.00027
   218	0.00027
  2479	0.00027
  3006	0.00027
    31	0.00027
     3	0.00027
 48707	0.00027
 10284	0.00027
  1074	0.00027
  4559	0.00027
  4220	0.00027
101693	0.00027
 76934	0.00027
  4520	0.00027
  2768	0.00027
  1705	0.00027
  4852	0.00027
 15176	0.00027
 29127	0.00027
 14911	0.00027
  2683	0.00027
 12408	0.00027
 22587	0.00027
  1736	0.00027
  7936	0.00027
  3809	0.00027
   258	0.00027
    17	0.00027
   537	0.00027
    52	0.00027
 27728	0.00027
  2837	0.00027
    42	0.00027
 15668	0.00027
 19940	0.00027
 11194	0.00027
 13831	0.00027
   248	0.00027
     8	0.00027
 36235	0.00027
  6857	0.00027
  4489	0.00023
   310	0.00023
     2	0.00023
    10	0.00023
     4	0.00023
     6	0.00023
  2042	0.00023
 12353	0.00023
  4617	0.00023
  3222	0.00023
     2	0.00023
 12345	0.00023
  4975	0.00023
 11699	0.00023
  1330	0.00023
115162	0.00023
 19681	0.00023
  5675	0.00023
  6950	0.00023
 40629	0.00023
    40	0.00023
  9741	0.00023
    23	0.00023
   995	0.00023
 25455	0.00023
   928	0.00023
     3	0.00023
    19	0.00023
 13364	0.00023
   424	0.00023
 16748	0.00023
   382	0.00023
  5929	0.00023
  3192	0.00023
 15892	0.00023
  5190	0.00023
    85	0.00023
    95	0.00023
 22115	0.00023
   448	0.00023
   105	0.00023
  5581	0.00023
   747	0.00023
 13050	0.00023
  5834	0.00014
   382	0.00014
   342	0.00014
  4494	0.00014
 22432	0.00014
  1609	0.00014
     3	0.00014
 36464	0.00014
  9757	0.00014
 31718	0.00014
  1171	0.00014
    18	0.00014
 14712	0.00014
  1666	0.00014
 65331	0.00014
  5842	0.00014
 16414	0.00014
 19582	0.00014
    71	0.00014
 23032	0.00014
  9894	0.00014
   499	0.00014
  6090	0.00014
  1968	0.00014
   531	0.00014
     3	0.00014
 17691	0.00014
 12361	0.00014
   1768582
   24
