 167
   989	0.00878
   221	0.00878
    56	0.00878
   784	0.00878
   441	0.00878
   116	0.00878
    78	0.00878
    12	0.00878
   171	0.00878
   184	0.00878
   834	0.00878
   197	0.00878
  1983	0.00878
     2	0.00878
    37	0.00878
    49	0.00878
    41	0.00878
  1117	0.00878
   123	0.00878
   155	0.00878
   112	0.00878
   169	0.00878
   100	0.00878
    19	0.00878
   109	0.00878
   132	0.00878
    73	0.00878
   603	0.00878
   107	0.00878
    43	0.00878
    69	0.00878
    86	0.00878
    34	0.00878
   553	0.00878
    49	0.00878
   754	0.00878
    25	0.00878
    15	0.00878
   248	0.00878
     2	0.01510
    75	0.01510
     3	0.01510
    36	0.01510
    41	0.01510
     8	0.01510
   480	0.01510
   186	0.01510
    21	0.01510
    17	0.01510
    10	0.01510
     2	0.01510
     8	0.01510
    33	0.01510
    25	0.01510
    40	0.01510
    12	0.01510
    10	0.01510
    11	0.01510
   381	0.01510
    61	0.01510
    11	0.01510
     5	0.01510
    22	0.01510
    22	0.01510
    67	0.01510
     9	0.01510
   283	0.01510
    19	0.01510
   145	0.01510
    27	0.01510
    69	0.01510
   178	0.01510
   115	0.01510
   171	0.01510
   102	0.01510
    48	0.01510
    31	0.01510
    97	0.01510
     4	0.01510
    91	0.01510
   124	0.01510
    34	0.01510
    19	0.01510
     4	0.01510
    94	0.01510
    19	0.01510
   360	0.01510
     6	0.01510
    23	0.01510
    78	0.01510
    11	0.01510
     4	0.01510
     2	0.01510
   123	0.01510
   163	0.01510
     3	0.01510
    54	0.01510
    65	0.01269
    49	0.01269
   172	0.01269
     3	0.01269
   125	0.01269
    53	0.01269
   354	0.01269
    16	0.01269
   110	0.01269
     9	0.01269
    41	0.01269
    55	0.01269
     4	0.01269
   134	0.01269
   575	0.01269
    27	0.01269
     6	0.01269
    81	0.01269
    32	0.01269
   249	0.01269
     3	0.01269
    17	0.01269
    16	0.01269
   117	0.01269
   483	0.01269
     9	0.01269
   134	0.01269
     5	0.01269
    10	0.01269
  1070	0.01269
    82	0.01269
   504	0.01269
   446	0.01269
   221	0.01269
  1110	0.01269
   134	0.01269
    56	0.01269
     4	0.01269
    28	0.01269
    19	0.01269
    21	0.01269
     2	0.01269
    44	0.01269
  1060	0.01269
   113	0.01269
   622	0.01269
    16	0.01269
   527	0.01269
   130	0.01269
     8	0.01269
   197	0.01269
     2	0.01269
    41	0.01269
    63	0.01269
     9	0.01269
   122	0.01269
   161	0.01269
     5	0.01269
    24	0.01269
    29	0.01269
   169	0.01269
    20	0.01269
    13	0.01269
   834	0.01269
    13	0.01269
   486	0.01269
    10	0.01269
   161	0.01269
   380	0.01269
     2	0.01269
    876941
   25
