Iteration,phi,lnL
     1,           0.9800010,       -3771.5283000,
     2,           0.9800020,       -3771.4472000,
     3,           0.9800030,       -3771.3630000,
     4,           0.9800040,       -3771.2810000,
     5,           0.9800050,       -3771.1962000,
     6,           0.9800060,       -3771.1223000,
     7,           0.9800070,       -3771.0420000,
     8,           0.9800080,       -3770.9570000,
     9,           0.9800090,       -3770.8784000,
    10,           0.9800100,       -3770.8030000,
    11,           0.9800110,       -3770.7180000,
    12,           0.9800120,       -3770.6364000,
    13,           0.9800130,       -3770.5554000,
    14,           0.9800140,       -3770.4730000,
    15,           0.9800150,       -3770.3962000,
    16,           0.9800160,       -3770.3140000,
    17,           0.9800170,       -3770.2331000,
    18,           0.9800180,       -3770.1491000,
    19,           0.9800190,       -3770.0730000,
    20,           0.9800200,       -3769.9950000,
    21,           0.9800210,       -3769.9094000,
    22,           0.9800220,       -3769.8290000,
    23,           0.9800230,       -3769.7514000,
    24,           0.9800240,       -3769.6710000,
    25,           0.9800250,       -3769.5920000,
    26,           0.9800260,       -3769.5073000,
    27,           0.9800270,       -3769.4260000,
    28,           0.9800280,       -3769.3500000,
    29,           0.9800290,       -3769.2720000,
    30,           0.9800300,       -3769.1860000,
    31,           0.9800310,       -3769.1040000,
    32,           0.9800320,       -3769.0253000,
    33,           0.9800330,       -3768.9450000,
    34,           0.9800340,       -3768.8620000,
    35,           0.9800350,       -3768.7861000,
    36,           0.9800360,       -3768.7021000,
    37,           0.9800370,       -3768.6260000,
    38,           0.9800380,       -3768.5434000,
    39,           0.9800390,       -3768.4600000,
    40,           0.9800400,       -3768.3820000,
    41,           0.9800410,       -3768.2950000,
    42,           0.9800420,       -3768.2194000,
    43,           0.9800430,       -3768.1374000,
    44,           0.9800440,       -3768.0590000,
    45,           0.9800450,       -3767.9733000,
    46,           0.9800460,       -3767.8964000,
    47,           0.9800470,       -3767.8200000,
    48,           0.9800480,       -3767.7340000,
    49,           0.9800490,       -3767.6510000,
    50,           0.9800500,       -3767.5722000,
    51,           0.9800510,       -3767.4930000,
    52,           0.9800520,       -3767.4111000,
    53,           0.9800530,       -3767.3310000,
    54,           0.9800540,       -3767.2460000,
    55,           0.9800550,       -3767.1730000,
    56,           0.9800560,       -3767.0900000,
    57,           0.9800570,       -3767.0070000,
    58,           0.9800580,       -3766.9284000,
    59,           0.9800590,       -3766.8450000,
    60,           0.9800600,       -3766.7660000,
    61,           0.9800610,       -3766.6890000,
    62,           0.9800620,       -3766.6064000,
    63,           0.9800630,       -3766.5220000,
    64,           0.9800640,       -3766.4450000,
    65,           0.9800650,       -3766.3660000,
    66,           0.9800660,       -3766.2810000,
    67,           0.9800670,       -3766.2004000,
    68,           0.9800680,       -3766.1200000,
    69,           0.9800690,       -3766.0410000,
    70,           0.9800700,       -3765.9630000,
    71,           0.9800710,       -3765.8770000,
    72,           0.9800720,       -3765.7963000,
    73,           0.9800730,       -3765.7190000,
    74,           0.9800740,       -3765.6420000,
    75,           0.9800750,       -3765.5580000,
    76,           0.9800760,       -3765.4750000,
    77,           0.9800770,       -3765.3950000,
    78,           0.9800780,       -3765.3134000,
    79,           0.9800790,       -3765.2331000,
    80,           0.9800800,       -3765.1510000,
    81,           0.9800810,       -3765.0710000,
    82,           0.9800820,       -3764.9960000,
    83,           0.9800830,       -3764.9130000,
    84,           0.9800840,       -3764.8293000,
    85,           0.9800850,       -3764.7504000,
    86,           0.9800860,       -3764.6684000,
    87,           0.9800870,       -3764.5920000,
    88,           0.9800880,       -3764.5100000,
    89,           0.9800890,       -3764.4290000,
    90,           0.9800900,       -3764.3450000,
    91,           0.9800910,       -3764.2710000,
    92,           0.9800920,       -3764.1870000,
    93,           0.9800930,       -3764.1022000,
    94,           0.9800940,       -3764.0273000,
    95,           0.9800950,       -3763.9472000,
    96,           0.9800960,       -3763.8650000,
    97,           0.9800970,       -3763.7840000,
    98,           0.9800980,       -3763.7030000,
    99,           0.9800990,       -3763.6180000,
   100,           0.9801000,       -3763.5441000,
   101,           0.9801010,       -3763.4620000,
   102,           0.9801020,       -3763.3800000,
   103,           0.9801030,       -3763.2970000,
   104,           0.9801040,       -3763.2190000,
   105,           0.9801050,       -3763.1350000,
   106,           0.9801060,       -3763.0554000,
   107,           0.9801070,       -3762.9790000,
   108,           0.9801080,       -3762.8960000,
   109,           0.9801090,       -3762.8200000,
