 294
     2	0.01214
     3	0.01214
    23	0.01214
  6240	0.01214
    30	0.01214
    20	0.01214
    90	0.01214
   140	0.01214
  2479	0.01214
    12	0.01214
  1818	0.01214
  2673	0.01214
   275	0.01214
    40	0.01214
  1140	0.01214
   671	0.01214
    70	0.01214
   472	0.01214
   903	0.01214
    81	0.01214
   697	0.01214
   304	0.01214
   374	0.01214
   684	0.01214
    10	0.01214
    22	0.01214
  1819	0.01214
   796	0.01214
   133	0.01214
    32	0.01214
    15	0.01214
    20	0.01214
   796	0.01214
   900	0.01214
   454	0.01214
    25	0.01214
   267	0.01214
  4233	0.01214
   129	0.01214
   111	0.01214
    14	0.01214
    68	0.01214
    17	0.01214
    28	0.01214
   226	0.01214
   166	0.01214
  3323	0.01214
  1849	0.01214
     6	0.01214
    35	0.01214
  2047	0.01214
     3	0.01214
     6	0.01214
   534	0.01214
   808	0.01214
   391	0.01214
    10	0.01214
     6	0.01214
     2	0.01214
  4484	0.01214
     2	0.01214
    10	0.01214
   525	0.01214
  4544	0.01444
   190	0.01444
   898	0.01444
    38	0.01444
   202	0.01444
    13	0.01444
   254	0.01444
    74	0.01444
    10	0.01444
    84	0.01444
   108	0.01444
    13	0.01444
   811	0.01444
  2058	0.01444
    35	0.01444
     4	0.01444
    22	0.01444
    62	0.01444
   269	0.01444
     9	0.01444
   120	0.01444
   170	0.01444
   178	0.01444
    64	0.01444
   198	0.01444
    30	0.01444
     2	0.01444
     8	0.01444
   322	0.01444
    18	0.01444
     2	0.01444
   851	0.01444
  3813	0.01444
  1811	0.01444
    13	0.01444
     4	0.01444
   171	0.01444
    10	0.01444
     3	0.01444
   334	0.01444
    94	0.01444
     5	0.01444
     6	0.01444
    31	0.01444
    65	0.01174
     4	0.01174
   206	0.01174
   557	0.01174
    14	0.01174
   292	0.01174
     2	0.01174
    81	0.01174
     3	0.01174
    67	0.01174
    35	0.01174
   819	0.01174
   131	0.01174
  1091	0.01174
     2	0.01174
   361	0.01174
   987	0.01174
   286	0.01174
     4	0.01174
   325	0.01174
     3	0.01174
   232	0.01174
    18	0.01174
   204	0.01174
   357	0.01174
    98	0.01174
   107	0.01174
   973	0.01174
   240	0.01174
   107	0.01174
   265	0.01174
   184	0.01174
  1052	0.01174
   765	0.01174
    68	0.01174
     4	0.01174
     7	0.01174
   641	0.01174
    17	0.01174
   266	0.01174
     4	0.01174
   315	0.01174
   244	0.01174
   228	0.01174
   332	0.01174
   126	0.01174
   403	0.01174
  1815	0.01174
    74	0.01174
   608	0.01174
   419	0.01174
   124	0.01174
   777	0.01174
   289	0.01174
    10	0.01174
    43	0.01174
   388	0.01174
   564	0.01174
  1405	0.01174
    23	0.01174
   334	0.01174
   791	0.01174
   135	0.01174
   468	0.01174
   234	0.01174
   669	0.01174
  1193	0.01174
   904	0.01174
   269	0.01174
    14	0.01174
   205	0.01174
    53	0.01174
    96	0.01174
   158	0.01174
   118	0.01174
   238	0.01174
  1888	0.01174
   134	0.01174
   146	0.01174
   909	0.01174
   377	0.01174
   143	0.01174
    26	0.01174
     5	0.01174
   135	0.01174
    10	0.01174
   137	0.01174
    95	0.01174
   230	0.01174
   142	0.01174
    19	0.01174
    44	0.01174
   559	0.01174
     8	0.01174
   314	0.01174
  1365	0.01174
   811	0.01174
   709	0.01174
    15	0.01174
   503	0.01174
   296	0.01174
   427	0.01174
    93	0.01174
   111	0.01174
    10	0.01174
   327	0.01174
    66	0.01174
   222	0.01174
    19	0.01174
   145	0.01174
   135	0.01174
    25	0.01174
   579	0.01174
    84	0.01174
   197	0.01174
    19	0.01174
   605	0.01174
   496	0.01174
   165	0.01174
    86	0.01174
   128	0.01174
   403	0.01174
   570	0.01174
   976	0.01174
  1502	0.01174
   518	0.01174
   223	0.01174
   260	0.01174
   421	0.01174
     4	0.01174
    35	0.01174
    39	0.01174
   300	0.01174
   390	0.01174
   238	0.01174
   185	0.01174
   476	0.01174
   122	0.01174
    39	0.01174
    20	0.01174
    58	0.01174
   149	0.01174
   228	0.01174
   398	0.01174
   599	0.01174
     3	0.01174
    85	0.01174
   129	0.01174
   366	0.01174
   597	0.01174
   239	0.01174
   349	0.01174
   281	0.01174
    13	0.01174
   305	0.01174
   153	0.01174
    98	0.01174
    78	0.01174
  1041	0.01174
   202	0.01174
   131	0.01174
   167	0.01174
   623	0.01174
   932	0.01174
   779	0.01174
   112	0.01174
   450	0.01174
   701	0.01174
    24	0.01174
  1879	0.01174
   243	0.01174
   130	0.01174
   585	0.01174
     4	0.01174
    15	0.01174
    52	0.01174
    24	0.01174
    79	0.01174
     9	0.01174
    21	0.01174
   116	0.01174
    87	0.01174
    50	0.01174
   243	0.01174
  1616	0.01174
    61	0.01174
     5	0.01174
    892056
   24
