 100
    92	0.00857
    20	0.00857
    16	0.00857
    37	0.00857
    80	0.00857
  1205	0.00857
   181	0.00857
    59	0.00857
   592	0.00857
    49	0.00857
   181	0.00857
  5033	0.00857
    71	0.00857
    23	0.00857
    38	0.00857
    73	0.00857
     2	0.00857
   363	0.00857
    30	0.00857
   535	0.00857
   198	0.00857
   234	0.00857
     3	0.00857
   802	0.00857
   410	0.00857
    15	0.00857
     4	0.00857
    74	0.00857
     7	0.00857
    22	0.00857
  1957	0.00857
   768	0.00857
    62	0.00857
    62	0.00857
   612	0.00857
   309	0.00857
    49	0.00857
    95	0.00857
    12	0.00857
   197	0.00857
     2	0.00857
   158	0.00857
   232	0.00857
    41	0.00857
   813	0.00857
  1137	0.00857
   118	0.00857
     2	0.00857
     6	0.00857
    18	0.00857
  1195	0.00857
   305	0.00857
    10	0.00857
    38	0.00857
    88	0.00857
   715	0.00857
   112	0.00857
    44	0.00857
     3	0.00857
    10	0.00857
  4402	0.00857
    79	0.00857
     3	0.00857
    14	0.00857
  1517	0.00857
   193	0.00857
    70	0.00857
    98	0.00857
    39	0.00857
    54	0.00857
    47	0.00857
   140	0.00857
   185	0.00857
    41	0.00857
   470	0.00857
    58	0.00857
     6	0.00857
    27	0.00857
   554	0.00857
    69	0.00857
     2	0.00857
   496	0.00857
  1898	0.00857
   114	0.00857
    62	0.00857
    48	0.00857
  1665	0.00857
   172	0.00857
    95	0.00857
   113	0.00857
    24	0.00857
    66	0.00857
    19	0.00857
    86	0.00857
   170	0.00857
   120	0.00857
  1155	0.00857
  1794	0.00857
  1704	0.00857
     2	0.00857
    394367
   17
