Iteration,phi,lnL
     1,           0.9800010,        -436.1645000,
     2,           0.9800020,        -436.1559000,
     3,           0.9800030,        -436.1472000,
     4,           0.9800040,        -436.1389400,
     5,           0.9800050,        -436.1302100,
     6,           0.9800060,        -436.1224000,
     7,           0.9800070,        -436.1139000,
     8,           0.9800080,        -436.1053000,
     9,           0.9800090,        -436.0968300,
    10,           0.9800100,        -436.0891100,
    11,           0.9800110,        -436.0803200,
    12,           0.9800120,        -436.0720000,
    13,           0.9800130,        -436.0636000,
    14,           0.9800140,        -436.0551400,
    15,           0.9800150,        -436.0471100,
    16,           0.9800160,        -436.0385000,
    17,           0.9800170,        -436.0301200,
    18,           0.9800180,        -436.0216300,
    19,           0.9800190,        -436.0136400,
    20,           0.9800200,        -436.0053400,
    21,           0.9800210,        -435.9966000,
    22,           0.9800220,        -435.9881000,
    23,           0.9800230,        -435.9798200,
    24,           0.9800240,        -435.9716000,
    25,           0.9800250,        -435.9633100,
    26,           0.9800260,        -435.9548000,
    27,           0.9800270,        -435.9461300,
    28,           0.9800280,        -435.9381400,
    29,           0.9800290,        -435.9299300,
    30,           0.9800300,        -435.9213000,
    31,           0.9800310,        -435.9128000,
    32,           0.9800320,        -435.9043200,
    33,           0.9800330,        -435.8961400,
    34,           0.9800340,        -435.8880000,
    35,           0.9800350,        -435.8795400,
    36,           0.9800360,        -435.8707200,
    37,           0.9800370,        -435.8629000,
    38,           0.9800380,        -435.8544000,
    39,           0.9800390,        -435.8458000,
    40,           0.9800400,        -435.8375200,
    41,           0.9800410,        -435.8289100,
    42,           0.9800420,        -435.8207000,
    43,           0.9800430,        -435.8123000,
    44,           0.9800440,        -435.8039200,
    45,           0.9800450,        -435.7953100,
    46,           0.9800460,        -435.7873000,
    47,           0.9800470,        -435.7789300,
    48,           0.9800480,        -435.7703000,
    49,           0.9800490,        -435.7618400,
    50,           0.9800500,        -435.7536000,
    51,           0.9800510,        -435.7452300,
    52,           0.9800520,        -435.7369300,
    53,           0.9800530,        -435.7284200,
    54,           0.9800540,        -435.7197200,
    55,           0.9800550,        -435.7121000,
    56,           0.9800560,        -435.7035000,
    57,           0.9800570,        -435.6950000,
    58,           0.9800580,        -435.6866000,
    59,           0.9800590,        -435.6780300,
    60,           0.9800600,        -435.6701000,
    61,           0.9800610,        -435.6615200,
    62,           0.9800620,        -435.6533000,
    63,           0.9800630,        -435.6446000,
    64,           0.9800640,        -435.6366200,
    65,           0.9800650,        -435.6284000,
    66,           0.9800660,        -435.6195300,
    67,           0.9800670,        -435.6112300,
    68,           0.9800680,        -435.6028000,
    69,           0.9800690,        -435.5945400,
    70,           0.9800700,        -435.5862400,
    71,           0.9800710,        -435.5778100,
    72,           0.9800720,        -435.5693000,
    73,           0.9800730,        -435.5613400,
    74,           0.9800740,        -435.5529100,
    75,           0.9800750,        -435.5443100,
    76,           0.9800760,        -435.5358200,
    77,           0.9800770,        -435.5275200,
    78,           0.9800780,        -435.5192000,
    79,           0.9800790,        -435.5109000,
    80,           0.9800800,        -435.5024100,
    81,           0.9800810,        -435.4936000,
    82,           0.9800820,        -435.4858000,
    83,           0.9800830,        -435.4773200,
    84,           0.9800840,        -435.4687100,
    85,           0.9800850,        -435.4605000,
    86,           0.9800860,        -435.4519300,
    87,           0.9800870,        -435.4438000,
    88,           0.9800880,        -435.4353000,
    89,           0.9800890,        -435.4271000,
    90,           0.9800900,        -435.4184000,
    91,           0.9800910,        -435.4105000,
    92,           0.9800920,        -435.4021000,
    93,           0.9800930,        -435.3933100,
    94,           0.9800940,        -435.3850400,
    95,           0.9800950,        -435.3766100,
    96,           0.9800960,        -435.3684300,
    97,           0.9800970,        -435.3601000,
    98,           0.9800980,        -435.3517100,
    99,           0.9800990,        -435.3430100,
   100,           0.9801000,        -435.3351000,
