Iteration,phi,lnL
     1,           0.9800010,        -671.3052000,
     2,           0.9800020,        -671.2880200,
     3,           0.9800030,        -671.2711100,
     4,           0.9800040,        -671.2545000,
     5,           0.9800050,        -671.2373000,
     6,           0.9800060,        -671.2215000,
     7,           0.9800070,        -671.2049000,
     8,           0.9800080,        -671.1877000,
     9,           0.9800090,        -671.1707100,
    10,           0.9800100,        -671.1552000,
    11,           0.9800110,        -671.1378000,
    12,           0.9800120,        -671.1211000,
    13,           0.9800130,        -671.1043000,
    14,           0.9800140,        -671.0874000,
    15,           0.9800150,        -671.0714000,
    16,           0.9800160,        -671.0543200,
    17,           0.9800170,        -671.0377000,
    18,           0.9800180,        -671.0204400,
    19,           0.9800190,        -671.0047000,
    20,           0.9800200,        -670.9880300,
    21,           0.9800210,        -670.9707000,
    22,           0.9800220,        -670.9538000,
    23,           0.9800230,        -670.9373100,
    24,           0.9800240,        -670.9210000,
    25,           0.9800250,        -670.9043000,
    26,           0.9800260,        -670.8875000,
    27,           0.9800270,        -670.8703000,
    28,           0.9800280,        -670.8542000,
    29,           0.9800290,        -670.8377000,
    30,           0.9800300,        -670.8206000,
    31,           0.9800310,        -670.8035000,
    32,           0.9800320,        -670.7867400,
    33,           0.9800330,        -670.7704400,
    34,           0.9800340,        -670.7538400,
    35,           0.9800350,        -670.7373000,
    36,           0.9800360,        -670.7198000,
    37,           0.9800370,        -670.7041000,
    38,           0.9800380,        -670.6872000,
    39,           0.9800390,        -670.6700000,
    40,           0.9800400,        -670.6535000,
    41,           0.9800410,        -670.6366000,
    42,           0.9800420,        -670.6202300,
    43,           0.9800430,        -670.6035000,
    44,           0.9800440,        -670.5869000,
    45,           0.9800450,        -670.5696400,
    46,           0.9800460,        -670.5537100,
    47,           0.9800470,        -670.5371000,
    48,           0.9800480,        -670.5199000,
    49,           0.9800490,        -670.5030000,
    50,           0.9800500,        -670.4864000,
    51,           0.9800510,        -670.4698400,
    52,           0.9800520,        -670.4534000,
    53,           0.9800530,        -670.4364000,
    54,           0.9800540,        -670.4191200,
    55,           0.9800550,        -670.4037400,
    56,           0.9800560,        -670.3867000,
    57,           0.9800570,        -670.3695000,
    58,           0.9800580,        -670.3530000,
    59,           0.9800590,        -670.3359000,
    60,           0.9800600,        -670.3199000,
    61,           0.9800610,        -670.3029100,
    62,           0.9800620,        -670.2864000,
    63,           0.9800630,        -670.2691000,
    64,           0.9800640,        -670.2532000,
    65,           0.9800650,        -670.2366300,
    66,           0.9800660,        -670.2191100,
    67,           0.9800670,        -670.2025100,
    68,           0.9800680,        -670.1858000,
    69,           0.9800690,        -670.1695000,
    70,           0.9800700,        -670.1529000,
    71,           0.9800710,        -670.1359000,
    72,           0.9800720,        -670.1188300,
    73,           0.9800730,        -670.1028000,
    74,           0.9800740,        -670.0862400,
    75,           0.9800750,        -670.0690300,
    76,           0.9800760,        -670.0522000,
    77,           0.9800770,        -670.0356400,
    78,           0.9800780,        -670.0190400,
    79,           0.9800790,        -670.0024000,
    80,           0.9800800,        -669.9860200,
    81,           0.9800810,        -669.9683200,
    82,           0.9800820,        -669.9526300,
    83,           0.9800830,        -669.9359000,
    84,           0.9800840,        -669.9186000,
    85,           0.9800850,        -669.9022000,
    86,           0.9800860,        -669.8852000,
    87,           0.9800870,        -669.8688300,
    88,           0.9800880,        -669.8521000,
    89,           0.9800890,        -669.8354400,
    90,           0.9800900,        -669.8184200,
    91,           0.9800910,        -669.8024000,
    92,           0.9800920,        -669.7858000,
    93,           0.9800930,        -669.7682000,
    94,           0.9800940,        -669.7516400,
    95,           0.9800950,        -669.7349000,
    96,           0.9800960,        -669.7187000,
    97,           0.9800970,        -669.7021000,
    98,           0.9800980,        -669.6852000,
    99,           0.9800990,        -669.6680000,
   100,           0.9801000,        -669.6521000,
   101,           0.9801010,        -669.6354300,
   102,           0.9801020,        -669.6183400,
   103,           0.9801030,        -669.6013100,
   104,           0.9801040,        -669.5847100,
   105,           0.9801050,        -669.5682300,
   106,           0.9801060,        -669.5516300,
   107,           0.9801070,        -669.5350300,
   108,           0.9801080,        -669.5176000,
   109,           0.9801090,        -669.5021000,
   110,           0.9801100,        -669.4852200,
   111,           0.9801110,        -669.4680100,
   112,           0.9801120,        -669.4513000,
   113,           0.9801130,        -669.4344000,
   114,           0.9801140,        -662.0127000,
   115,           0.9801150,        -661.9956000,
   116,           0.9801160,        -661.9787000,
   117,           0.9801170,        -661.9615400,
   118,           0.9801180,        -661.9458000,
   119,           0.9801190,        -661.9288000,
   120,           0.9801200,        -661.9114300,
   121,           0.9801210,        -661.8947100,
   122,           0.9801220,        -661.8777000,
   123,           0.9801230,        -661.8616300,
   124,           0.9801240,        -661.8448000,
   125,           0.9801250,        -661.8278100,
   126,           0.9801260,        -661.8107000,
   127,           0.9801270,        -661.7947000,
   128,           0.9801280,        -661.7778300,
   129,           0.9801290,        -661.7608000,
   130,           0.9801300,        -661.7438000,
   131,           0.9801310,        -661.7281000,
   132,           0.9801320,        -661.7104400,
   133,           0.9801330,        -661.6940000,
   134,           0.9801340,        -661.6769000,
   135,           0.9801350,        -661.6596000,
   136,           0.9801360,        -661.6440000,
   137,           0.9801370,        -661.6270100,
   138,           0.9801380,        -661.6097400,
   139,           0.9801390,        -661.5929000,
   140,           0.9801400,        -661.5771400,
   141,           0.9801410,        -661.5593000,
   142,           0.9801420,        -661.5423000,
   143,           0.9801430,        -661.5256300,
   144,           0.9801440,        -661.5080000,
