Iteration,phi,lnL
     1,           0.9800010,       -4081.4731000,
     2,           0.9800020,       -4081.3760000,
     3,           0.9800030,       -4081.2790000,
     4,           0.9800040,       -4081.1840000,
     5,           0.9800050,       -4081.0840000,
     6,           0.9800060,       -4080.9940000,
     7,           0.9800070,       -4080.8990000,
     8,           0.9800080,       -4080.8002000,
     9,           0.9800090,       -4080.7050000,
    10,           0.9800100,       -4080.6152000,
    11,           0.9800110,       -4080.5170000,
    12,           0.9800120,       -4080.4211000,
    13,           0.9800130,       -4080.3250000,
    14,           0.9800140,       -4080.2300000,
    15,           0.9800150,       -4080.1370000,
    16,           0.9800160,       -4080.0410000,
    17,           0.9800170,       -4079.9460000,
    18,           0.9800180,       -4079.8481000,
    19,           0.9800190,       -4079.7580000,
    20,           0.9800200,       -4079.6611000,
    21,           0.9800210,       -4079.5624000,
    22,           0.9800220,       -4079.4663000,
    23,           0.9800230,       -4079.3720000,
    24,           0.9800240,       -4079.2800000,
    25,           0.9800250,       -4079.1840000,
    26,           0.9800260,       -4079.0870000,
    27,           0.9800270,       -4078.9900000,
    28,           0.9800280,       -4078.8990000,
    29,           0.9800290,       -4078.8020000,
    30,           0.9800300,       -4078.7053000,
    31,           0.9800310,       -4078.6071000,
    32,           0.9800320,       -4078.5110000,
    33,           0.9800330,       -4078.4180000,
    34,           0.9800340,       -4078.3240000,
    35,           0.9800350,       -4078.2310000,
    36,           0.9800360,       -4078.1293000,
    37,           0.9800370,       -4078.0424000,
    38,           0.9800380,       -4077.9450000,
    39,           0.9800390,       -4165.8754000,
    40,           0.9800400,       -4165.7830000,
    41,           0.9800410,       -4165.6831000,
    42,           0.9800420,       -4165.5922000,
    43,           0.9800430,       -4165.4941000,
    44,           0.9800440,       -4165.3990000,
    45,           0.9800450,       -4165.3002000,
    46,           0.9800460,       -4165.2094000,
    47,           0.9800470,       -4165.1142000,
    48,           0.9800480,       -4165.0151000,
    49,           0.9800490,       -4164.9184000,
    50,           0.9800500,       -4164.8251000,
    51,           0.9800510,       -4164.7300000,
    52,           0.9800520,       -4164.6381000,
    53,           0.9800530,       -4164.5420000,
    54,           0.9800540,       -4164.4414000,
    55,           0.9800550,       -4164.3510000,
    56,           0.9800560,       -4164.2550000,
    57,           0.9800570,       -4164.1580000,
    58,           0.9800580,       -4164.0620000,
    59,           0.9800590,       -4163.9682000,
    60,           0.9800600,       -4163.8740000,
    61,           0.9800610,       -4163.7773000,
    62,           0.9800620,       -4163.6810000,
    63,           0.9800630,       -4163.5820000,
    64,           0.9800640,       -4163.4921000,
    65,           0.9800650,       -4163.3980000,
    66,           0.9800660,       -4163.2970000,
    67,           0.9800670,       -4163.2021000,
    68,           0.9800680,       -4163.1064000,
    69,           0.9800690,       -4163.0141000,
    70,           0.9800700,       -4162.9180000,
    71,           0.9800710,       -4162.8250000,
    72,           0.9800720,       -4162.7241000,
    73,           0.9800730,       -4162.6330000,
    74,           0.9800740,       -4162.5380000,
    75,           0.9800750,       -4162.4394000,
    76,           0.9800760,       -4162.3442000,
    77,           0.9800770,       -4162.2470000,
    78,           0.9800780,       -4162.1542000,
    79,           0.9800790,       -4162.0600000,
    80,           0.9800800,       -4161.9640000,
    81,           0.9800810,       -4161.8610000,
    82,           0.9800820,       -4161.7744000,
    83,           0.9800830,       -4161.6782000,
    84,           0.9800840,       -4161.5791000,
    85,           0.9800850,       -4161.4860000,
    86,           0.9800860,       -4161.3890000,
    87,           0.9800870,       -4161.2954000,
    88,           0.9800880,       -4161.1982000,
    89,           0.9800890,       -4161.1030000,
    90,           0.9800900,       -4161.0073000,
    91,           0.9800910,       -4160.9170000,
    92,           0.9800920,       -4160.8230000,
    93,           0.9800930,       -4160.7221000,
    94,           0.9800940,       -4160.6250000,
    95,           0.9800950,       -4160.5310000,
    96,           0.9800960,       -4160.4370000,
    97,           0.9800970,       -4160.3420000,
    98,           0.9800980,       -4160.2460000,
    99,           0.9800990,       -4160.1474000,
   100,           0.9801000,       -4160.0580000,
   101,           0.9801010,       -4159.9614000,
   102,           0.9801020,       -4159.8620000,
   103,           0.9801030,       -4159.7661000,
   104,           0.9801040,       -4159.6704000,
