Iteration,phi,lnL
     1,           0.9800010,       -1314.0981000,
     2,           0.9800020,       -1314.0651000,
     3,           0.9800030,       -1314.0330000,
     4,           0.9800040,       -1314.0012000,
     5,           0.9800050,       -1313.9683000,
     6,           0.9800060,       -1313.9383000,
     7,           0.9800070,       -1313.9062000,
     8,           0.9800080,       -1313.8740000,
     9,           0.9800090,       -1313.8420000,
    10,           0.9800100,       -1313.8121000,
    11,           0.9800110,       -1313.7790000,
    12,           0.9800120,       -1313.7470000,
    13,           0.9800130,       -1313.7150000,
    14,           0.9800140,       -1313.6831000,
    15,           0.9800150,       -1313.6523000,
    16,           0.9800160,       -1313.6200000,
    17,           0.9800170,       -1313.5882000,
    18,           0.9800180,       -1313.5554000,
    19,           0.9800190,       -1313.5252000,
    20,           0.9800200,       -1313.4940000,
    21,           0.9800210,       -1313.4604000,
    22,           0.9800220,       -1313.4282000,
    23,           0.9800230,       -1313.3970000,
    24,           0.9800240,       -1313.3660000,
    25,           0.9800250,       -1313.3342000,
    26,           0.9800260,       -1313.3020000,
    27,           0.9800270,       -1313.2691000,
    28,           0.9800280,       -1313.2390000,
    29,           0.9800290,       -1313.2070000,
    30,           0.9800300,       -1313.1740000,
    31,           0.9800310,       -1313.1420000,
    32,           0.9800320,       -1313.1101000,
    33,           0.9800330,       -1313.0791000,
    34,           0.9800340,       -1313.0473000,
    35,           0.9800350,       -1313.0160000,
    36,           0.9800360,       -1312.9830000,
    37,           0.9800370,       -1312.9530000,
    38,           0.9800380,       -1312.9204000,
    39,           0.9800390,       -1312.8880000,
    40,           0.9800400,       -1312.8560000,
    41,           0.9800410,       -1312.8240000,
    42,           0.9800420,       -1312.7930000,
    43,           0.9800430,       -1312.7604000,
    44,           0.9800440,       -1312.7290000,
    45,           0.9800450,       -1312.6962000,
    46,           0.9800460,       -1312.6660000,
    47,           0.9800470,       -1312.6341000,
    48,           0.9800480,       -1312.6014000,
    49,           0.9800490,       -1312.5692000,
    50,           0.9800500,       -1312.5380000,
    51,           0.9800510,       -1312.5062000,
    52,           0.9800520,       -1312.4743000,
    53,           0.9800530,       -1312.4421000,
    54,           0.9800540,       -1312.4094000,
    55,           0.9800550,       -1312.3800000,
    56,           0.9800560,       -1312.3480000,
    57,           0.9800570,       -1312.3150000,
    58,           0.9800580,       -1312.2830000,
    59,           0.9800590,       -1312.2510000,
    60,           0.9800600,       -1312.2200000,
    61,           0.9800610,       -1312.1880000,
    62,           0.9800620,       -1312.1562000,
    63,           0.9800630,       -1312.1232000,
    64,           0.9800640,       -1312.0930000,
    65,           0.9800650,       -1312.0614000,
    66,           0.9800660,       -1312.0281000,
    67,           0.9800670,       -1311.9963000,
    68,           0.9800680,       -1311.9643000,
    69,           0.9800690,       -1311.9333000,
    70,           0.9800700,       -1311.9020000,
    71,           0.9800710,       -1311.8700000,
    72,           0.9800720,       -1311.8370000,
    73,           0.9800730,       -1311.8070000,
    74,           0.9800740,       -1311.7750000,
    75,           0.9800750,       -1311.7420000,
    76,           0.9800760,       -1311.7100000,
    77,           0.9800770,       -1311.6781000,
    78,           0.9800780,       -1311.6470000,
    79,           0.9800790,       -1311.6150000,
    80,           0.9800800,       -1311.5834000,
    81,           0.9800810,       -1311.5500000,
    82,           0.9800820,       -1311.5200000,
