Iteration,phi,lnL
     1,           0.9800010,       -4540.8380000,
     2,           0.9800020,       -4540.7070000,
     3,           0.9800030,       -4540.5780000,
     4,           0.9800040,       -4540.4510000,
     5,           0.9800050,       -4540.3180000,
     6,           0.9800060,       -4540.1962000,
     7,           0.9800070,       -4540.0712000,
     8,           0.9800080,       -4539.9423000,
     9,           0.9800090,       -4539.8144000,
    10,           0.9800100,       -4539.6960000,
    11,           0.9800110,       -4539.5620000,
    12,           0.9800120,       -4539.4350000,
    13,           0.9800130,       -4539.3081000,
    14,           0.9800140,       -4539.1810000,
    15,           0.9800150,       -4539.0590000,
    16,           0.9800160,       -4538.9282000,
    17,           0.9800170,       -4538.8022000,
    18,           0.9800180,       -4538.6684000,
    19,           0.9800190,       -4538.5500000,
    20,           0.9800200,       -4538.4230000,
    21,           0.9800210,       -4538.2890000,
    22,           0.9800220,       -4538.1630000,
    23,           0.9800230,       -4538.0360000,
    24,           0.9800240,       -4537.9120000,
    25,           0.9800250,       -4537.7841000,
    26,           0.9800260,       -4537.6560000,
    27,           0.9800270,       -4537.5260000,
    28,           0.9800280,       -4537.4033000,
    29,           0.9800290,       -4537.2770000,
    30,           0.9800300,       -4537.1450000,
    31,           0.9800310,       -4537.0170000,
    32,           0.9800320,       -4536.8910000,
    33,           0.9800330,       -4536.7661000,
    34,           0.9800340,       -4536.6410000,
    35,           0.9800350,       -4536.5131000,
    36,           0.9800360,       -4536.3803000,
    37,           0.9800370,       -4536.2602000,
    38,           0.9800380,       -4536.1320000,
    39,           0.9800390,       -4536.0014000,
    40,           0.9800400,       -4535.8730000,
    41,           0.9800410,       -4535.7460000,
    42,           0.9800420,       -4535.6220000,
    43,           0.9800430,       -4535.4940000,
    44,           0.9800440,       -4535.3670000,
    45,           0.9800450,       -4535.2380000,
    46,           0.9800460,       -4535.1160000,
    47,           0.9800470,       -4534.9890000,
    48,           0.9800480,       -4534.8574000,
    49,           0.9800490,       -4534.7290000,
    50,           0.9800500,       -4534.6030000,
    51,           0.9800510,       -4534.4780000,
    52,           0.9800520,       -4534.3520000,
    53,           0.9800530,       -4534.2231000,
    54,           0.9800540,       -4534.0920000,
    55,           0.9800550,       -4533.9731000,
    56,           0.9800560,       -4533.8442000,
    57,           0.9800570,       -4533.7133000,
    58,           0.9800580,       -4533.5870000,
    59,           0.9800590,       -4533.4580000,
    60,           0.9800600,       -4533.3344000,
    61,           0.9800610,       -4533.2050000,
    62,           0.9800620,       -4533.0800000,
    63,           0.9800630,       -4532.9472000,
    64,           0.9800640,       -4532.8271000,
    65,           0.9800650,       -4532.7020000,
    66,           0.9800660,       -4532.5680000,
    67,           0.9800670,       -4532.4420000,
    68,           0.9800680,       -4532.3140000,
    69,           0.9800690,       -4532.1890000,
    70,           0.9800700,       -4532.0620000,
    71,           0.9800710,       -4531.9340000,
    72,           0.9800720,       -4531.8060000,
    73,           0.9800730,       -4531.6840000,
    74,           0.9800740,       -4531.5570000,
    75,           0.9800750,       -4531.4260000,
    76,           0.9800760,       -4531.2983000,
    77,           0.9800770,       -4531.1713000,
    78,           0.9800780,       -4531.0440000,
    79,           0.9800790,       -4530.9180000,
    80,           0.9800800,       -4530.7934000,
    81,           0.9800810,       -4530.6601000,
    82,           0.9800820,       -4530.5410000,
    83,           0.9800830,       -4530.4121000,
    84,           0.9800840,       -4530.2810000,
    85,           0.9800850,       -4530.1542000,
    86,           0.9800860,       -4530.0244000,
    87,           0.9800870,       -4529.9030000,
    88,           0.9800880,       -4529.7734000,
    89,           0.9800890,       -4529.6484000,
    90,           0.9800900,       -4529.5190000,
    91,           0.9800910,       -4529.3960000,
    92,           0.9800920,       -4529.2700000,
    93,           0.9800930,       -4529.1350000,
    94,           0.9800940,       -4529.0090000,
    95,           0.9800950,       -4528.8823000,
    96,           0.9800960,       -4528.7580000,
    97,           0.9800970,       -4528.6320000,
    98,           0.9800980,       -4528.5020000,
    99,           0.9800990,       -4528.3740000,
   100,           0.9801000,       -4528.2520000,
   101,           0.9801010,       -4528.1240000,
   102,           0.9801020,       -4527.9950000,
   103,           0.9801030,       -4527.8632000,
   104,           0.9801040,       -4527.7373000,
   105,           0.9801050,       -4527.6123000,
   106,           0.9801060,       -4527.4880000,
   107,           0.9801070,       -4527.3613000,
   108,           0.9801080,       -4527.2290000,
   109,           0.9801090,       -4527.1083000,
   110,           0.9801100,       -4526.9804000,
   111,           0.9801110,       -4526.8491000,
   112,           0.9801120,       -4526.7221000,
   113,           0.9801130,       -4526.5932000,
   114,           0.9801140,       -4526.4731000,
   115,           0.9801150,       -4526.3430000,
   116,           0.9801160,       -4526.2133000,
   117,           0.9801170,       -4526.0830000,
   118,           0.9801180,       -4525.9643000,
   119,           0.9801190,       -4525.8360000,
   120,           0.9801200,       -4525.7041000,
   121,           0.9801210,       -4525.5800000,
   122,           0.9801220,       -4525.4501000,
   123,           0.9801230,       -4525.3290000,
   124,           0.9801240,       -4525.2001000,
   125,           0.9801250,       -4525.0710000,
   126,           0.9801260,       -4524.9410000,
   127,           0.9801270,       -4524.8190000,
   128,           0.9801280,       -4524.6920000,
   129,           0.9801290,       -4524.5620000,
   130,           0.9801300,       -4524.4340000,
   131,           0.9801310,       -4524.3144000,
