Iteration,phi,lnL
     1,           0.9800010,        -296.5405000,
     2,           0.9800020,        -296.5341000,
     3,           0.9800030,        -296.5274000,
     4,           0.9800040,        -296.5212000,
     5,           0.9800050,        -296.5147300,
     6,           0.9800060,        -296.5088000,
     7,           0.9800070,        -296.5026000,
     8,           0.9800080,        -296.4962000,
     9,           0.9800090,        -296.4899000,
    10,           0.9800100,        -296.4842000,
    11,           0.9800110,        -296.4776000,
    12,           0.9800120,        -296.4714000,
    13,           0.9800130,        -296.4652400,
    14,           0.9800140,        -296.4590000,
    15,           0.9800150,        -296.4529400,
    16,           0.9800160,        -296.4466200,
    17,           0.9800170,        -296.4405000,
    18,           0.9800180,        -296.4341000,
    19,           0.9800190,        -296.4282000,
    20,           0.9800200,        -296.4219300,
    21,           0.9800210,        -296.4155000,
    22,           0.9800220,        -296.4091400,
    23,           0.9800230,        -296.4030100,
    24,           0.9800240,        -296.3969400,
    25,           0.9800250,        -296.3908300,
    26,           0.9800260,        -296.3845200,
    27,           0.9800270,        -296.3781100,
    28,           0.9800280,        -296.3722000,
    29,           0.9800290,        -296.3661000,
    30,           0.9800300,        -296.3596000,
    31,           0.9800310,        -296.3533000,
    32,           0.9800320,        -296.3471000,
    33,           0.9800330,        -296.3410000,
    34,           0.9800340,        -296.3348300,
    35,           0.9800350,        -296.3287000,
    36,           0.9800360,        -296.3221100,
    37,           0.9800370,        -296.3163000,
    38,           0.9800380,        -296.3100200,
    39,           0.9800390,        -296.3036000,
    40,           0.9800400,        -296.2974200,
    41,           0.9800410,        -296.2912000,
    42,           0.9800420,        -296.2851000,
    43,           0.9800430,        -296.2788300,
    44,           0.9800440,        -296.2726100,
    45,           0.9800450,        -296.2663200,
    46,           0.9800460,        -296.2604000,
    47,           0.9800470,        -296.2542100,
    48,           0.9800480,        -296.2477400,
    49,           0.9800490,        -296.2415000,
    50,           0.9800500,        -296.2354000,
    51,           0.9800510,        -296.2292000,
    52,           0.9800520,        -296.2226000,
    53,           0.9800530,        -296.2163000,
    54,           0.9800540,        -296.2098300,
    55,           0.9800550,        -296.2041000,
    56,           0.9800560,        -296.1978100,
    57,           0.9800570,        -296.1914000,
    58,           0.9800580,        -296.1852000,
    59,           0.9800590,        -296.1789000,
    60,           0.9800600,        -296.1729000,
    61,           0.9800610,        -296.1666000,
    62,           0.9800620,        -296.1604000,
    63,           0.9800630,        -296.1540200,
    64,           0.9800640,        -296.1481000,
    65,           0.9800650,        -296.1419000,
    66,           0.9800660,        -296.1354000,
    67,           0.9800670,        -296.1292400,
    68,           0.9800680,        -296.1230000,
    69,           0.9800690,        -296.1168200,
    70,           0.9800700,        -296.1107100,
    71,           0.9800710,        -296.1045000,
    72,           0.9800720,        -296.0980200,
    73,           0.9800730,        -296.0921300,
    74,           0.9800740,        -296.0860000,
    75,           0.9800750,        -296.0796000,
    76,           0.9800760,        -296.0732400,
    77,           0.9800770,        -296.0671300,
    78,           0.9800780,        -296.0609400,
    79,           0.9800790,        -296.0548000,
    80,           0.9800800,        -296.0486100,
    81,           0.9800810,        -296.0421000,
    82,           0.9800820,        -296.0363000,
    83,           0.9800830,        -296.0300200,
    84,           0.9800840,        -296.0236000,
    85,           0.9800850,        -296.0175000,
    86,           0.9800860,        -296.0112000,
    87,           0.9800870,        -296.0051200,
    88,           0.9800880,        -295.9988000,
    89,           0.9800890,        -295.9927000,
    90,           0.9800900,        -295.9863000,
    91,           0.9800910,        -295.9804000,
    92,           0.9800920,        -295.9742400,
    93,           0.9800930,        -295.9677000,
    94,           0.9800940,        -295.9615100,
    95,           0.9800950,        -295.9553200,
    96,           0.9800960,        -295.9492000,
    97,           0.9800970,        -295.9431000,
    98,           0.9800980,        -295.9368000,
    99,           0.9800990,        -295.9304000,
   100,           0.9801000,        -295.9241000,
   101,           0.9801010,        -295.9179000,
   102,           0.9801020,        -295.9115000,
   103,           0.9801030,        -295.9052100,
   104,           0.9801040,        -295.8990400,
   105,           0.9801050,        -295.8929000,
   106,           0.9801060,        -295.8867400,
   107,           0.9801070,        -295.8805200,
   108,           0.9801080,        -295.8741000,
