Iteration,phi,lnL
     1,           0.9800010,       -1356.7500000,
     2,           0.9800020,       -1356.7180000,
     3,           0.9800030,       -1356.6870000,
     4,           0.9800040,       -1356.6562000,
     5,           0.9800050,       -1356.6241000,
     6,           0.9800060,       -1356.5952000,
     7,           0.9800070,       -1356.5642000,
     8,           0.9800080,       -1356.5330000,
     9,           0.9800090,       -1356.5020000,
    10,           0.9800100,       -1356.4730000,
    11,           0.9800110,       -1356.4410000,
    12,           0.9800120,       -1356.4100000,
    13,           0.9800130,       -1356.3791000,
    14,           0.9800140,       -1356.3483000,
    15,           0.9800150,       -1356.3183000,
    16,           0.9800160,       -1356.2870000,
    17,           0.9800170,       -1356.2570000,
    18,           0.9800180,       -1356.2243000,
    19,           0.9800190,       -1356.1960000,
    20,           0.9800200,       -1356.1650000,
    21,           0.9800210,       -1356.1330000,
    22,           0.9800220,       -1356.1020000,
    23,           0.9800230,       -1356.0710000,
    24,           0.9800240,       -1356.0410000,
    25,           0.9800250,       -1356.0104000,
    26,           0.9800260,       -1355.9793000,
    27,           0.9800270,       -1355.9470000,
    28,           0.9800280,       -1355.9180000,
    29,           0.9800290,       -1355.8880000,
    30,           0.9800300,       -1355.8554000,
    31,           0.9800310,       -1355.8243000,
    32,           0.9800320,       -1355.7940000,
    33,           0.9800330,       -1355.7634000,
    34,           0.9800340,       -1355.7332000,
    35,           0.9800350,       -1355.7030000,
    36,           0.9800360,       -1355.6710000,
    37,           0.9800370,       -1355.6414000,
    38,           0.9800380,       -1355.6110000,
    39,           0.9800390,       -1355.5790000,
    40,           0.9800400,       -1355.5480000,
    41,           0.9800410,       -1355.5170000,
    42,           0.9800420,       -1355.4870000,
    43,           0.9800430,       -1355.4560000,
    44,           0.9800440,       -1355.4250000,
    45,           0.9800450,       -1355.3930000,
    46,           0.9800460,       -1355.3640000,
    47,           0.9800470,       -1355.3333000,
    48,           0.9800480,       -1355.3020000,
    49,           0.9800490,       -1355.2710000,
    50,           0.9800500,       -1355.2400000,
    51,           0.9800510,       -1355.2094000,
    52,           0.9800520,       -1355.1790000,
    53,           0.9800530,       -1355.1480000,
    54,           0.9800540,       -1355.1160000,
    55,           0.9800550,       -1355.0880000,
    56,           0.9800560,       -1355.0563000,
    57,           0.9800570,       -1355.0250000,
    58,           0.9800580,       -1354.9940000,
    59,           0.9800590,       -1354.9630000,
    60,           0.9800600,       -1354.9330000,
    61,           0.9800610,       -1354.9020000,
    62,           0.9800620,       -1354.8712000,
    63,           0.9800630,       -1354.8400000,
    64,           0.9800640,       -1354.8100000,
    65,           0.9800650,       -1354.7800000,
    66,           0.9800660,       -1354.7470000,
    67,           0.9800670,       -1354.7170000,
    68,           0.9800680,       -1354.6860000,
    69,           0.9800690,       -1354.6560000,
    70,           0.9800700,       -1354.6252000,
    71,           0.9800710,       -1354.5940000,
    72,           0.9800720,       -1354.5623000,
    73,           0.9800730,       -1354.5332000,
    74,           0.9800740,       -1354.5023000,
    75,           0.9800750,       -1354.4702000,
    76,           0.9800760,       -1354.4393000,
    77,           0.9800770,       -1354.4082000,
    78,           0.9800780,       -1354.3780000,
    79,           0.9800790,       -1354.3480000,
    80,           0.9800800,       -1354.3173000,
    81,           0.9800810,       -1354.2850000,
    82,           0.9800820,       -1354.2562000,
    83,           0.9800830,       -1354.2250000,
    84,           0.9800840,       -1354.1940000,
    85,           0.9800850,       -1354.1632000,
    86,           0.9800860,       -1354.1320000,
    87,           0.9800870,       -1354.1020000,
    88,           0.9800880,       -1354.0704000,
    89,           0.9800890,       -1354.0402000,
    90,           0.9800900,       -1354.0090000,
    91,           0.9800910,       -1353.9791000,
    92,           0.9800920,       -1353.9490000,
    93,           0.9800930,       -1353.9160000,
    94,           0.9800940,       -1353.8860000,
    95,           0.9800950,       -1353.8550000,
    96,           0.9800960,       -1353.8240000,
    97,           0.9800970,       -1353.7940000,
    98,           0.9800980,       -1353.7630000,
    99,           0.9800990,       -1353.7310000,
   100,           0.9801000,       -1353.7020000,
   101,           0.9801010,       -1353.6712000,
   102,           0.9801020,       -1353.6400000,
   103,           0.9801030,       -1353.6083000,
   104,           0.9801040,       -1353.5781000,
   105,           0.9801050,       -1353.5480000,
   106,           0.9801060,       -1353.5173000,
   107,           0.9801070,       -1353.4870000,
   108,           0.9801080,       -1353.4544000,
   109,           0.9801090,       -1353.4260000,
   110,           0.9801100,       -1353.3944000,
   111,           0.9801110,       -1353.3630000,
   112,           0.9801120,       -1353.3320000,
   113,           0.9801130,       -1353.3010000,
   114,           0.9801140,       -1353.2711000,
   115,           0.9801150,       -1353.2401000,
   116,           0.9801160,       -1353.2091000,
   117,           0.9801170,       -1353.1780000,
   118,           0.9801180,       -1353.1490000,
   119,           0.9801190,       -1353.1180000,
   120,           0.9801200,       -1353.0854000,
   121,           0.9801210,       -1353.0550000,
   122,           0.9801220,       -1353.0240000,
   123,           0.9801230,       -1352.9943000,
   124,           0.9801240,       -1352.9633000,
   125,           0.9801250,       -1352.9321000,
   126,           0.9801260,       -1352.9003000,
   127,           0.9801270,       -1352.8710000,
