Iteration,phi,lnL
     1,           0.9800010,        -994.6443400,
     2,           0.9800020,        -994.6270000,
     3,           0.9800030,        -994.6097400,
     4,           0.9800040,        -994.5931000,
     5,           0.9800050,        -994.5753000,
     6,           0.9800060,        -994.5594400,
     7,           0.9800070,        -994.5424000,
     8,           0.9800080,        -994.5253000,
     9,           0.9800090,        -994.5079300,
    10,           0.9800100,        -994.4921200,
    11,           0.9800110,        -994.4745400,
    12,           0.9800120,        -994.4575100,
    13,           0.9800130,        -994.4407300,
    14,           0.9800140,        -994.4235000,
    15,           0.9800150,        -994.4075000,
    16,           0.9800160,        -994.3901300,
    17,           0.9800170,        -994.3733000,
    18,           0.9800180,        -994.3558300,
    19,           0.9800190,        -994.3399000,
    20,           0.9800200,        -994.3231200,
    21,           0.9800210,        -994.3054100,
    22,           0.9800220,        -994.2883300,
    23,           0.9800230,        -994.2715400,
    24,           0.9800240,        -994.2551000,
    25,           0.9800250,        -994.2382000,
    26,           0.9800260,        -994.2211000,
    27,           0.9800270,        -994.2034300,
    28,           0.9800280,        -994.1874000,
    29,           0.9800290,        -994.1706000,
    30,           0.9800300,        -994.1531000,
    31,           0.9800310,        -994.1360000,
    32,           0.9800320,        -994.1192000,
    33,           0.9800330,        -994.1026000,
    34,           0.9800340,        -994.0856000,
    35,           0.9800350,        -994.0688000,
    36,           0.9800360,        -994.0511400,
    37,           0.9800370,        -994.0353000,
    38,           0.9800380,        -994.0181200,
    39,           0.9800390,        -994.0007300,
    40,           0.9800400,        -993.9838000,
    41,           0.9800410,        -993.9667000,
    42,           0.9800420,        -993.9503100,
    43,           0.9800430,        -993.9330400,
    44,           0.9800440,        -993.9164400,
    45,           0.9800450,        -993.8990000,
    46,           0.9800460,        -993.8828000,
    47,           0.9800470,        -993.8660200,
    48,           0.9800480,        -993.8484000,
    49,           0.9800490,        -993.8313000,
    50,           0.9800500,        -993.8145000,
    51,           0.9800510,        -993.7976000,
    52,           0.9800520,        -993.7809000,
    53,           0.9800530,        -993.7637300,
    54,           0.9800540,        -993.7462000,
    55,           0.9800550,        -993.7303400,
    56,           0.9800560,        -993.7134000,
    57,           0.9800570,        -993.6959000,
    58,           0.9800580,        -993.6790100,
    59,           0.9800590,        -993.6618000,
    60,           0.9800600,        -993.6454400,
    61,           0.9800610,        -986.2334000,
    62,           0.9800620,        -986.2164000,
    63,           0.9800630,        -986.1990000,
    64,           0.9800640,        -986.1826000,
    65,           0.9800650,        -986.1660100,
    66,           0.9800660,        -986.1478200,
    67,           0.9800670,        -986.1311000,
    68,           0.9800680,        -986.1140000,
    69,           0.9800690,        -986.0973000,
    70,           0.9800700,        -986.0804400,
    71,           0.9800710,        -986.0632000,
    72,           0.9800720,        -986.0458000,
    73,           0.9800730,        -986.0289300,
    74,           0.9800740,        -986.0119000,
    75,           0.9800750,        -985.9941400,
    76,           0.9800760,        -985.9769200,
    77,           0.9800770,        -985.9603000,
    78,           0.9800780,        -985.9434000,
    79,           0.9800790,        -985.9264000,
    80,           0.9800800,        -985.9094200,
    81,           0.9800810,        -985.8918000,
    82,           0.9800820,        -985.8756100,
    83,           0.9800830,        -985.8585000,
    84,           0.9800840,        -985.8410000,
    85,           0.9800850,        -985.8241000,
    86,           0.9800860,        -985.8069000,
    87,           0.9800870,        -985.7901000,
    88,           0.9800880,        -985.7729400,
    89,           0.9800890,        -985.7560000,
    90,           0.9800900,        -985.7386000,
    91,           0.9800910,        -985.7222200,
    92,           0.9800920,        -985.7053200,
    93,           0.9800930,        -985.6875000,
    94,           0.9800940,        -985.6705300,
    95,           0.9800950,        -985.6536000,
    96,           0.9800960,        -985.6367000,
    97,           0.9800970,        -985.6199000,
    98,           0.9800980,        -985.6025000,
    99,           0.9800990,        -985.5850200,
